id,name,disambiguation
https://musicbrainz.org/genre/44638d99-fd4a-424c-aaeb-48d849bad72a,canzone napoletana,
https://musicbrainz.org/genre/92d5ad06-ec21-4bb1-b58a-75ffc489be7d,canzone neomelodica,
https://musicbrainz.org/genre/340e3fe3-bb82-467d-9d10-ea2ebbfc8350,cape breton fiddling,
https://musicbrainz.org/genre/6719a210-ca19-4932-b392-83e93283296d,cape jazz,
https://musicbrainz.org/genre/7cdc3f17-8344-41ce-bbb6-28a1762f19c0,caporal,
https://musicbrainz.org/genre/e2fd581b-495c-4023-8e6b-5f8f0836619f,carimbó,
https://musicbrainz.org/genre/ae406dcd-8da9-4ff5-9ee1-71f4165c3128,cải lương,
https://musicbrainz.org/genre/84f1c888-3abd-4840-8fb1-dc21d37881af,čalgija,
https://musicbrainz.org/genre/5b8be5dd-44b1-4461-9266-cfed3e16f55c,carnatic classical,
https://musicbrainz.org/genre/cc8f49fa-71f4-4edb-bfde-43165df575e6,carnavalito,
https://musicbrainz.org/genre/3627d64f-70bd-4e0e-bc28-9fac853abb96,carranga,
https://musicbrainz.org/genre/34edc6ac-d431-4b36-be15-ecd17533e5e2,celtic,
https://musicbrainz.org/genre/8c64d537-dc2b-4f5b-b691-e7edf39c2ba4,celtic chant,
https://musicbrainz.org/genre/c4496647-f9f9-4b0b-b97f-22ef8f1a432a,celtic electronica,
https://musicbrainz.org/genre/09abb62f-526c-408f-bfbb-6793eb1864bb,celtic metal,
https://musicbrainz.org/genre/fff215c1-bded-4749-9d44-d29bf44c6be4,celtic new age,
https://musicbrainz.org/genre/36c0f210-b6c1-4481-bc7c-33de031a4046,celtic punk,
https://musicbrainz.org/genre/4ca72caf-956f-4b36-bab2-cf5d9a7b6549,celtic rock,
https://musicbrainz.org/genre/c7f35b3c-a36c-46ce-8522-9919fdbe1ddf,central asian throat singing,
https://musicbrainz.org/genre/8933dc68-5ef4-421e-89d1-f6aeba4b0c55,chacarera,
https://musicbrainz.org/genre/e8a66eb6-882a-49fe-81d3-73f05a0a027f,chachachá,
https://musicbrainz.org/genre/be57d78c-bbb4-4de7-bb34-6b577db54370,chalga,
https://musicbrainz.org/genre/693751e9-acb6-41f1-a439-42fb2f8c6aab,chamamé,
https://musicbrainz.org/genre/f6e96d56-7735-45e9-bdea-aac79c76648d,chamarrita açoriana,
https://musicbrainz.org/genre/34c229bd-83b1-46b5-8244-808804fbba70,chamarrita rioplatense,
https://musicbrainz.org/genre/f0c26658-95b8-46b8-b167-fdc9a659465b,chamber folk,
https://musicbrainz.org/genre/f0843e91-c025-4dd7-8aef-6fe3d35470d9,chamber pop,
https://musicbrainz.org/genre/55d05e59-4829-4e98-8cb7-5d769cafb576,champeta,
https://musicbrainz.org/genre/5c1976f4-700b-4737-95a6-fee0fa0a8442,changa tuki,
https://musicbrainz.org/genre/45d032d4-e5ee-405c-8696-a53b1d1b6ce4,changjak gugak,
https://musicbrainz.org/genre/42419c8a-48ab-4b1e-a3d2-48b2a4d9ebdb,changüí,
https://musicbrainz.org/genre/b7864789-29e6-4965-84e4-463baaa869df,chanson française,
https://musicbrainz.org/genre/7232f728-cc2d-4e55-8504-2e230860b422,chanson réaliste,
https://musicbrainz.org/genre/5ac95ee1-e4ea-48fa-b87a-3ced0ecab745,chanson à texte,
https://musicbrainz.org/genre/fbd4f954-6056-4d50-87c0-733519bd79fb,chap hop,
https://musicbrainz.org/genre/566b35dc-6b54-4ebe-9837-87a3850d2703,charanga,
https://musicbrainz.org/genre/6cd00547-6ee7-4b87-8325-b43e614f3047,chazzanut,
https://musicbrainz.org/genre/f1e26a78-3e85-4365-a34d-dc4b5389b29d,chicago blues,
https://musicbrainz.org/genre/008fdc34-d27d-4400-bc39-21ce4db5d119,chicago bop,
https://musicbrainz.org/genre/b11f3064-4c98-472b-8877-2c69a9ede4e8,chicago drill,
https://musicbrainz.org/genre/eb815795-3ac3-4433-b957-b14e7ccf112d,chicago house,
https://musicbrainz.org/genre/634ef45b-c321-445f-b827-450b2924b7e2,chicago soul,
https://musicbrainz.org/genre/3e7b6b58-f95b-4439-90d2-75ee9717745a,chicano rap,
https://musicbrainz.org/genre/6d76ba14-94f3-4677-a153-9263f8d50f95,children's music,
https://musicbrainz.org/genre/07dd5fb7-c8fe-4e8b-8608-1cf606158a19,chilena,
https://musicbrainz.org/genre/7232e5df-8466-421f-ad5a-ce2048e5522d,chillout,
https://musicbrainz.org/genre/5bc51167-b526-4c78-948b-6e4b3f003b75,chillstep,
https://musicbrainz.org/genre/4a615a8e-8360-4209-9e68-e3df1641bcff,chillsynth,
https://musicbrainz.org/genre/18d52a87-bbbf-42f0-8338-189c8c314523,chillwave,
https://musicbrainz.org/genre/0781d3ea-6f06-482c-ab60-90271d13f6ad,chimurenga,
https://musicbrainz.org/genre/4e4c4eac-fb33-4d31-8797-26adc0da0341,chinese classical,
https://musicbrainz.org/genre/f369323a-f515-4aea-a3cf-2963f0a39c5e,chinese opera,
https://musicbrainz.org/genre/bc79ed3b-dca7-41e0-9bee-8d3188fddfeb,chinese revolutionary opera,
https://musicbrainz.org/genre/cec1580a-ef3c-4928-b302-58015335c7b0,chipmunk soul,
https://musicbrainz.org/genre/103a65bb-35d9-4d27-9c9b-f35a458621ba,chiptune,
https://musicbrainz.org/genre/8a2e8d9c-3402-4e83-b35d-a23e8016461a,chopped and screwed,
https://musicbrainz.org/genre/e691c13f-22a4-466b-99e1-0d9983e58f67,choral symphony,
https://musicbrainz.org/genre/0ad3890f-38bd-4868-9466-c7568d0f145e,chèo,
https://musicbrainz.org/genre/600367ac-a24d-49dc-bd5c-d7e5b4d24d4c,choro,
https://musicbrainz.org/genre/ee875619-66a5-4cf4-967a-4fa05a41d239,chotis madrileño,
https://musicbrainz.org/genre/0db33693-8ae5-4749-af7a-20895395dc82,christian hip hop,
https://musicbrainz.org/genre/8e7216a9-c5c2-4d47-b70b-2ef148c727c6,christian metal,
https://musicbrainz.org/genre/c02cd2c5-9316-4046-a241-f74b773fee06,christian rock,
https://musicbrainz.org/genre/31aee5bc-c1e8-43d7-a7bc-902df802ccbb,christmas music,
https://musicbrainz.org/genre/ebe9d6f6-265a-4234-89c5-f444e2765616,church music,
https://musicbrainz.org/genre/dc726e7d-7f0d-47e8-9172-c9311d7bd4a8,chutney,
https://musicbrainz.org/genre/b7262a81-d143-49b0-9653-39308b4e6ba1,chutney soca,
https://musicbrainz.org/genre/5f22c051-37b6-4bf0-b231-e08c7e336e21,cilokaq,
https://musicbrainz.org/genre/23b490c7-69f9-418c-8e63-32f1a683dcf1,cinematic classical,
https://musicbrainz.org/genre/e9d8ba12-8ea7-4a74-92cb-90339765402b,ciranda,
https://musicbrainz.org/genre/6ce17d02-4aa7-4463-abb9-899abc44a9a2,circus march,
https://musicbrainz.org/genre/5fef47af-772b-48e2-8e49-855f7d999e81,city pop,
https://musicbrainz.org/genre/15f9b448-6f2d-45a4-b11b-1fcdf45be203,classic blues,
https://musicbrainz.org/genre/9cc9ea3b-e189-4def-9e47-86e9dc643eee,classic country,
https://musicbrainz.org/genre/f0e90b41-4499-493f-b6e3-05d3c3ea1b20,classic jazz,
https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,classic rock,
https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/genre/5e6d5394-6508-4ce2-87ee-90388b1a6b9c,classical crossover,
https://musicbrainz.org/genre/095695ad-5a3e-4eda-b169-6f3f9cc9fa0d,classical period,
https://musicbrainz.org/genre/87b252c8-74f8-40f1-9bd6-8e86ca666ebc,close harmony,
https://musicbrainz.org/genre/2346fb3e-8546-4119-a929-601db8e0a733,cloud rap,
https://musicbrainz.org/genre/bab69b07-8bb9-4415-b666-c37609cef80b,club,
https://musicbrainz.org/genre/5d86d992-3444-4528-a385-a0fdb34ff093,cocktail nation,
https://musicbrainz.org/genre/e348168e-24f8-4d6a-87ed-b9389934a14a,coco,
https://musicbrainz.org/genre/b5a9b721-6fbd-46ae-a229-ddd5ca8487d7,coladeira,
https://musicbrainz.org/genre/6f411023-a59f-4546-b8a3-ae8127911cec,coldwave,
https://musicbrainz.org/genre/ef7e40c5-e00f-487b-a86c-0228e63fea57,colindă,
https://musicbrainz.org/genre/6352a404-ef81-4b5a-afad-299606027903,colour bass,
https://musicbrainz.org/genre/119ecf69-7d87-4f63-bc83-2959a0111a55,comedy,
https://musicbrainz.org/genre/a8ee2ad0-eadd-4082-9585-904def112c70,comedy hip hop,
https://musicbrainz.org/genre/8b945b77-ccf8-4e55-a9a5-103cca5c1c96,comedy rock,
https://musicbrainz.org/genre/0b8b564c-fb7f-4f6d-b40f-e432b2a1ae02,comfy synth,
https://musicbrainz.org/genre/cbb6cb49-6671-46ba-8d35-c5f703d881a3,compas,
https://musicbrainz.org/genre/d20c40f8-935f-43f3-80cb-b65857abb7fc,complextro,
https://musicbrainz.org/genre/88b6d28d-3bd6-4082-9fcc-f5b04928f870,comédie-ballet,
https://musicbrainz.org/genre/bf5c08a4-5847-4dd6-9701-29e6939e00c8,concert band,
https://musicbrainz.org/genre/7969288f-182d-4cef-b68d-870cc4c753da,concerto,
https://musicbrainz.org/genre/99a5cadf-4c04-430e-9ffb-29fae682e125,concerto for orchestra,
https://musicbrainz.org/genre/b295cc86-8799-49aa-991b-8ba215314832,concerto grosso,
https://musicbrainz.org/genre/f1fbd80e-1a9e-495d-ba39-baa3603542fd,conducted improvisation,
https://musicbrainz.org/genre/f146b88e-77c6-4e8a-8424-cea3781f6e74,conga,
https://musicbrainz.org/genre/b4e4bd83-a5e9-47d4-91a4-8baca4b21dc9,congolese rumba,
https://musicbrainz.org/genre/c0e73bb6-37a4-485e-aaea-11c63b40c9f3,conscious hip hop,
https://musicbrainz.org/genre/2b4f0036-79a0-4ce0-a38c-4c0c8e61c579,contemporary christian,
https://musicbrainz.org/genre/a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical,
https://musicbrainz.org/genre/31c0b6ff-a356-4c73-91d7-203c80e6646b,contemporary country,
https://musicbrainz.org/genre/c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk,
https://musicbrainz.org/genre/6aeacd9a-3964-4ca4-9e3c-23ec8bd8848d,contemporary gospel,
https://musicbrainz.org/genre/e2b06d21-13df-4a48-aa81-6ddd99344dc7,contemporary jazz,
https://musicbrainz.org/genre/4bb4043a-0ee5-4b84-93fa-6ba4567a6ba0,contemporary r&b,
https://musicbrainz.org/genre/9140a1ef-2a69-4af3-90fa-0ef760e5c887,contenance angloise,
https://musicbrainz.org/genre/2f7f569a-9348-4384-8508-2d0ac7d6a778,contra,
https://musicbrainz.org/genre/5fc86669-d9ba-4716-8090-eff39081090e,cool jazz,
https://musicbrainz.org/genre/c0224cf0-33fc-44c7-8073-b074424cfb6b,coon song,
https://musicbrainz.org/genre/ccfa5782-31ce-4f35-b7f3-13c1a6d2a813,copla,
https://musicbrainz.org/genre/d60ef35c-e367-4272-9b25-e3f2ecebb2aa,corrido,
https://musicbrainz.org/genre/b0cd7203-1781-4d14-b8ff-67666bf75f14,corrido tumbado,
https://musicbrainz.org/genre/5f665615-7fb3-49d8-b541-62a7b239edbe,country,
https://musicbrainz.org/genre/fec14793-817e-4671-afbb-58c13f419c15,country and irish,
https://musicbrainz.org/genre/1a46845c-ed4d-48c5-a93f-45bb85cf56d1,country blues,
https://musicbrainz.org/genre/868a70b3-d814-4ab3-a5b4-c8c5ac5fa649,country boogie,
https://musicbrainz.org/genre/984e6cb2-823e-4709-a23b-233f7f2ee3aa,country folk,
https://musicbrainz.org/genre/91748dd2-616c-4ba4-8178-90a08dfc3780,country gospel,
https://musicbrainz.org/genre/2de61e9c-de1d-47c8-999d-5b44c0cfeca1,country pop,
https://musicbrainz.org/genre/9eb1c5f6-fa0a-495b-beb6-aba292fd3bbe,country rap,
https://musicbrainz.org/genre/fb07b1e3-411d-4146-a0d6-3479c0e7557b,country rock,
https://musicbrainz.org/genre/06e51963-e18c-4372-8962-96a0afe5a831,country soul,
https://musicbrainz.org/genre/ed24e4f2-0632-4634-b08b-ceb8b29872ec,country yodeling,
https://musicbrainz.org/genre/284af738-d94d-44c6-8971-d998bbf46356,countrypolitan,
https://musicbrainz.org/genre/9d966bd4-89d5-4d6a-a408-eeb8c300c426,coupé-décalé,
https://musicbrainz.org/genre/3ab617e2-a0b0-478d-9684-38b76869d5e5,cowboy poetry,
https://musicbrainz.org/genre/ac4806f4-b2a8-43e8-8014-4f2bd9d64dad,cowpunk,
https://musicbrainz.org/genre/48ee83fd-4c9d-4c10-97fb-c3a737d684ab,crack rock steady,
https://musicbrainz.org/genre/cf64f76d-35a1-4d15-93a2-9ead67f67da7,crime jazz,
https://musicbrainz.org/genre/a9417ed2-3276-4b0f-b5b3-33f88d33c5fc,crossbreed,
https://musicbrainz.org/genre/af1040cf-d8bc-432f-a250-52bd287f92ac,crossover jazz,
https://musicbrainz.org/genre/eee90717-3eee-41bd-b463-003c180544bd,crossover prog,
https://musicbrainz.org/genre/9f7c0c5a-9a5e-4bbc-bf98-036d2d98bbe3,crossover thrash,
https://musicbrainz.org/genre/6abf434f-9122-4150-a21c-cb87d67df462,cruise,
https://musicbrainz.org/genre/44c375ed-1041-4aa7-a2a0-05fb28135da3,crunk,
https://musicbrainz.org/genre/03ea79fb-02a5-46e3-914b-49ca5dd67a86,crunkcore,
https://musicbrainz.org/genre/f66d7266-eb3d-4ef3-b4d8-b7cd992f918b,crust punk,
https://musicbrainz.org/genre/74510ca7-e44e-44fe-bac4-ba65042254f8,csárdás,
https://musicbrainz.org/genre/4b0743d9-932c-4d6f-bbfb-9dfd33136559,cuarteto,
https://musicbrainz.org/genre/1523fb0d-3603-485b-b126-94b8718dcb3a,cubatón,
https://musicbrainz.org/genre/6edf2509-18f5-469d-beb2-3ae8ef0645e2,cueca,
https://musicbrainz.org/genre/7cd4173c-fef8-4e99-a527-98a25b6487c0,cumbia,
https://musicbrainz.org/genre/31556186-a110-4a3c-8e50-c16b68c183b5,cumbia argentina,
https://musicbrainz.org/genre/42bf7b29-0c26-4826-b7ed-cbdef36e9bb5,cumbia chilena,
https://musicbrainz.org/genre/684072e2-ebbf-4962-8634-8ba4a1f03b3a,cumbia colombiana,
https://musicbrainz.org/genre/763e78b4-fa84-4052-ac95-cc26f96a7177,cumbia mexicana,
https://musicbrainz.org/genre/b02f0643-1821-4482-9df5-83dd94c8b655,cumbia norteña mexicana,
https://musicbrainz.org/genre/8174d410-97d7-4f27-8ca5-a714a5f1f1cf,cumbia peruana,
https://musicbrainz.org/genre/a5cdc5ff-1626-4155-8fb1-64a672722ba3,cumbia pop,
https://musicbrainz.org/genre/d28fd367-2a91-48bb-92b3-86a30f3adbaf,cumbia santafesina,
https://musicbrainz.org/genre/2d8be232-a8cd-48d0-8e6a-05f6a99330a4,cumbia sonidera,
https://musicbrainz.org/genre/50beaffc-2ba7-4311-a3b3-637e4f155beb,cumbia turra,
https://musicbrainz.org/genre/09754a03-bf20-40e9-bfbe-ba1172d4a966,cumbia villera,
https://musicbrainz.org/genre/19f0e932-8eae-4b16-9868-78806781408d,cumbiatón,
https://musicbrainz.org/genre/8d258f3b-3f65-442c-973b-57c8cfd40dd4,cuplé,
https://musicbrainz.org/genre/f5994a85-6bcc-4e85-9a1b-4271b6ae97c2,currulao,
https://musicbrainz.org/genre/d55fda19-1d73-4d55-9449-17ad0c18489f,cyber metal,
https://musicbrainz.org/genre/bda9a65b-1434-402a-bd66-01ce8c155f0c,cybergrind,
https://musicbrainz.org/genre/75858cef-eb30-4787-b524-3e04a41698cc,cyberpunk,
https://musicbrainz.org/genre/ad41288f-0803-4e2e-859f-148e7f7b2eae,d-beat,
https://musicbrainz.org/genre/4ef0ff22-6dc7-416a-855c-a84de5b7637a,dabke,
https://musicbrainz.org/genre/e5bba957-8c91-496a-a675-c6d0c6b51c33,dance,
https://musicbrainz.org/genre/b739a895-85ed-4ad3-8717-4e9ef5387dd8,dance-pop,
https://musicbrainz.org/genre/509c006f-67c2-4c54-a568-d2b415cb0642,dance-punk,
https://musicbrainz.org/genre/2c473395-9cd5-465d-8d85-c308de067c04,dance-rock,
https://musicbrainz.org/genre/5af8f19f-ea20-44cb-b6a3-05d5ed8b19a9,dancefloor drum and bass,
https://musicbrainz.org/genre/6c3503e3-bae3-42de-9e4c-7861f2053fbe,dancehall,
https://musicbrainz.org/genre/5052f473-3358-44dd-b397-f2b68b9bca30,dangak,
https://musicbrainz.org/genre/a05721d4-22e3-4763-8a65-218f7e023495,dangdut,
https://musicbrainz.org/genre/5e48886e-fead-450d-8433-8e9f3e3ad3cf,danmono,
https://musicbrainz.org/genre/2126f16b-13b6-45c9-b02e-c63be8bbdaea,dansband,
https://musicbrainz.org/genre/5e93b0b1-ac58-4f5c-b02a-426a8cbd1efd,dansktop,
https://musicbrainz.org/genre/3351a42f-2565-455c-9509-82560e98c1f1,danzón,
https://musicbrainz.org/genre/5ea0841e-dd9b-46cd-85fc-b01373fa7b55,dariacore,
https://musicbrainz.org/genre/01ecf8e4-7f7a-4145-ae97-504d3109633d,dark ambient,
https://musicbrainz.org/genre/66e222b5-4a1f-4626-90c6-d0f7029d7dec,dark cabaret,
https://musicbrainz.org/genre/cbea6078-eff4-42e9-ad94-8a1a049ca5c5,dark disco,
https://musicbrainz.org/genre/24db3574-7c54-4d9b-b238-8d17eb7e8d63,dark electro,
https://musicbrainz.org/genre/16103855-c0f1-4221-81d8-eafc53b1b41c,dark folk,
https://musicbrainz.org/genre/fd7b5582-e69c-40ad-90b1-d31db33be612,dark jazz,
https://musicbrainz.org/genre/e7471575-4d36-462e-8649-b1c9facdddca,dark plugg,
https://musicbrainz.org/genre/9e70bec0-18b3-4bcd-b96c-1a607661f3b8,dark psytrance,
https://musicbrainz.org/genre/c4a72fcd-e291-43c8-a546-9ce1764ff31b,dark wave,
https://musicbrainz.org/genre/74e08062-3737-4744-9177-873d8c1eb6ac,darkcore,
https://musicbrainz.org/genre/011feba0-d7a5-4441-bb28-5ce3b16aaa11,darkcore edm,
https://musicbrainz.org/genre/8a51f0fd-1c24-4938-8e6a-e70c6e95b629,darkstep,
https://musicbrainz.org/genre/c3632505-be72-487c-8430-f85bd6b3f7c9,darksynth,
https://musicbrainz.org/genre/3849ad8b-01d4-4a14-b427-7c72f75dcc88,data sonification,
https://musicbrainz.org/genre/db15812c-4206-40c7-9a5b-5e6216356cbe,death 'n' roll,
https://musicbrainz.org/genre/1ff6cfb5-ff2b-415f-86b8-22951db5f72a,death industrial,
https://musicbrainz.org/genre/eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal,
https://musicbrainz.org/genre/2bd1ff1a-777d-4c5c-a1cb-92792adcf10c,death-doom metal,
https://musicbrainz.org/genre/3cc5d085-84ce-4e62-8cd0-392163a34cb1,deathchant hardcore,
https://musicbrainz.org/genre/d39cbc30-7dc6-4194-8f99-6d35dd602451,deathcore,
https://musicbrainz.org/genre/619c5945-6484-4a68-96e9-a48d4a4e1f73,deathgrind,
https://musicbrainz.org/genre/d5e21e4f-f6fe-464d-b269-14cf670a6949,deathrock,
https://musicbrainz.org/genre/bd728f00-d740-463c-a420-4f05917beb79,deathstep,
https://musicbrainz.org/genre/5a291744-e683-49bb-883e-bf978f235b6b,deconstructed club,
https://musicbrainz.org/genre/138b033d-4c43-47a5-8d8f-7e9b8fa1c235,deep funk,
https://musicbrainz.org/genre/7fa479e7-3d35-40d1-96f7-b619a5ca9d9f,deep house,
https://musicbrainz.org/genre/9d180bd4-f0a8-4062-b306-196b6c4539e1,deep soul,
https://musicbrainz.org/genre/82c2ef18-d28a-48fa-992e-793328bcc117,deep tech,
https://musicbrainz.org/genre/6d9ae1bf-be62-4cf4-aa70-f6f831eea80f,deep techno,
https://musicbrainz.org/genre/b0702eb4-2951-4e1f-bbcd-dd9b0ec63c7c,delta blues,
https://musicbrainz.org/genre/3c63b017-05b2-4a64-a724-1ef50119e1ac,dembow,
https://musicbrainz.org/genre/7a13c4bb-5385-47ee-ba7f-d93755f511a3,demostyle,
https://musicbrainz.org/genre/69059728-4972-43d8-86d2-e0c7f081f9af,dennery segment,
https://musicbrainz.org/genre/36f9bf8f-716a-4297-9bae-380b0a17b0f4,denpa,
https://musicbrainz.org/genre/8b6f2489-4f8a-4bff-80d6-9f39ef672493,depressive black metal,
https://musicbrainz.org/genre/396d532a-19e2-47da-9f05-f98ff961407d,descarga,
https://musicbrainz.org/genre/47394ce1-1a4d-45d2-8ee2-9b6340bb124a,desert blues,
https://musicbrainz.org/genre/bc1b8c46-5a69-4262-b909-c376f5de491a,desert rock,
https://musicbrainz.org/genre/88b01b1f-9151-4a1b-a9f7-608accdeaf20,detroit techno,
https://musicbrainz.org/genre/94eed6a9-901c-4de7-bd7c-e02dee690330,detroit trap,
https://musicbrainz.org/genre/fbfcef2e-15c6-4961-8e18-f9bf3dbf0e80,dhaanto,
https://musicbrainz.org/genre/0ab28994-f246-4519-b5c2-58c74ea2298d,dhol tasha,
https://musicbrainz.org/genre/10bcaf1c-cd46-46be-b8f8-ffd321a117fb,dhrupad,
https://musicbrainz.org/genre/b48ff5e2-b1da-4938-ad94-8411171d5170,digicore,
https://musicbrainz.org/genre/bcdbf8df-f5b0-4f30-b01e-5d2ad5ac48e8,digital cumbia,
https://musicbrainz.org/genre/c1e6e9ef-0ca6-4bf0-a0ad-a45dcacf6c5f,digital fusion,
https://musicbrainz.org/genre/6d12e828-40a5-4ebc-a5b0-aa5506e2efd0,digital hardcore,
https://musicbrainz.org/genre/7d02c0fc-62e2-4af6-a871-b5059b74ea3f,dimotiko,
https://musicbrainz.org/genre/4f9a1d5e-ee21-474a-b9a2-720ace91a641,dirty south,
https://musicbrainz.org/genre/a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,disco,
https://musicbrainz.org/genre/303b85e8-1b07-4b39-9af8-a87fb984eb30,disco polo,
https://musicbrainz.org/genre/1a481e21-a8dc-4e5f-a797-6279ef8343bc,dissonant black metal,
https://musicbrainz.org/genre/f7afad41-4673-4741-a0d0-b124d1e38b0a,dissonant death metal,
https://musicbrainz.org/genre/a6e22eba-5f6f-4042-befa-a6c881eec0e2,diva house,
https://musicbrainz.org/genre/191d4d41-5861-49f7-a689-87cbc3ce96ed,divertissement,
https://musicbrainz.org/genre/a5a946eb-e068-42d5-bf17-cb73bfc6c192,dixieland,
https://musicbrainz.org/genre/be4e89d1-63ce-45cb-816d-59fc1407405d,djanba,
https://musicbrainz.org/genre/2c63c5f4-280d-466c-bcd1-7905a4795d5b,djent,
https://musicbrainz.org/genre/e9c29df4-23f1-4d0b-ab11-24bcc90744f1,dobrado,
https://musicbrainz.org/genre/2a66dc44-b53e-4b54-a09e-0b4a7dd62ed0,doina,
https://musicbrainz.org/genre/d12980f5-25d5-42f0-b801-c6255d9b1d62,dongjing,
https://musicbrainz.org/genre/7c42bdd8-e8c6-42d4-930b-02f04abc9f8a,donk,
https://musicbrainz.org/genre/0c516b77-4590-4db7-93ba-9c2fa6f2a737,donosti sound,
https://musicbrainz.org/genre/1696f12e-9f01-4309-be9d-116e31ac65b7,doo-wop,
https://musicbrainz.org/genre/db815815-60fe-44a3-9859-2232df479dc9,doom metal,
https://musicbrainz.org/genre/4bd9ad1b-ed76-4c68-a1ca-bf6025d675fb,doomcore,
https://musicbrainz.org/genre/f1437f4a-94b8-4828-9770-08e9421d5a7d,doomgaze,
https://musicbrainz.org/genre/d9ca03bf-e5b8-47f2-a0b2-d9951ba34559,doskpop,
https://musicbrainz.org/genre/cc38aba3-48ed-439a-83b9-f81a34a66598,downtempo,
https://musicbrainz.org/genre/d2ad44ce-1a19-4a69-a5f1-d06f83eccb99,downtempo deathcore,
https://musicbrainz.org/genre/6242615b-5620-465b-b6fb-2e593e90cbad,dream pop,
https://musicbrainz.org/genre/f32ff972-f3ea-41a4-80ae-650fe317abfc,dream trance,
https://musicbrainz.org/genre/8c8caf98-9744-4073-b4ad-9c226163f9e5,dreampunk,
https://musicbrainz.org/genre/5a401ed0-7024-40e5-981d-4aed335fe2f4,drift phonk,
https://musicbrainz.org/genre/1e5e18e5-4e70-4a73-942a-c6c79c1aefe2,drill,
https://musicbrainz.org/genre/6732427a-0d04-4a15-b9e5-b4b5b9532f8f,drill and bass,
https://musicbrainz.org/genre/75c5866f-0212-4c02-9650-de475dda157e,drone,
https://musicbrainz.org/genre/9e5374b1-1f09-4c27-827a-d4e6aff4cc29,drone metal,
https://musicbrainz.org/genre/462f9321-6103-49c9-b6db-96219bce6f62,drum and bass,
https://musicbrainz.org/genre/4dbca7ea-9bea-4c14-a819-cefa071127fc,drumfunk,
https://musicbrainz.org/genre/9e4c8b90-75d8-4dc9-a5a8-0d09285773dd,drumless hip hop,
https://musicbrainz.org/genre/e68b88da-3a15-4475-ba63-f571016f37b7,drumline,
https://musicbrainz.org/genre/685717fe-3d0d-4d99-a4bf-1b9d89112de2,drumstep,
https://musicbrainz.org/genre/c72a5d45-75a8-4b35-9f48-67e49eb4b5e5,dub,
https://musicbrainz.org/genre/df15ab0b-603c-47da-ae11-e861eebaa255,dub poetry,
https://musicbrainz.org/genre/16aab171-3dce-454e-bb96-2636f15813fc,dub techno,
https://musicbrainz.org/genre/1b50083b-1afa-4778-82c8-548b309af783,dubstep,
https://musicbrainz.org/genre/1954b2c1-2a6c-4d3c-8256-ae0343c1b7ba,dubstyle,
https://musicbrainz.org/genre/49f3843a-2a29-4f37-9053-3cc5a3e545b7,dubwise,
https://musicbrainz.org/genre/19f910d1-3e50-42c1-8bbd-37f7bf0234ad,duma,
https://musicbrainz.org/genre/0bc15cf0-7c55-45ea-a6fb-930a33e2bbcf,dunedin sound,
https://musicbrainz.org/genre/350fa197-1f7f-47f6-a445-9ebad5eddb9b,dungeon rap,
https://musicbrainz.org/genre/f7156de7-0602-4f5c-ac72-284119e85dad,dungeon sound,
https://musicbrainz.org/genre/c89a76aa-2149-499e-946b-8299aa2f4ab3,dungeon synth,
https://musicbrainz.org/genre/5348f256-ada2-4177-b16d-b0e07e96786f,duranguense,
https://musicbrainz.org/genre/7201af41-f0f5-4b21-b09b-d0bf86e7b3e6,dutch house,
https://musicbrainz.org/genre/a66b92bb-79dc-48ba-b9c8-bd501b984e2b,eai,
https://musicbrainz.org/genre/1bafab01-c092-47bc-84ee-a6b503b3cb86,east coast hip hop,
https://musicbrainz.org/genre/ca06817d-8622-4120-b49d-96921c8bb767,easy listening,
https://musicbrainz.org/genre/a437d67e-493d-4933-85b7-1c3e0c170d96,easycore,
https://musicbrainz.org/genre/f3818817-6235-48d5-82f7-b223eb0261d9,ebm,
https://musicbrainz.org/genre/d280078d-079a-4cf4-94a2-8ca78b33a812,eccojams,
https://musicbrainz.org/genre/3976e9ba-16d0-461d-b732-99408a0374ba,edm,
https://musicbrainz.org/genre/8164d906-055d-4ca8-9ab2-14204b301cc3,electric blues,
https://musicbrainz.org/genre/567040ee-90a1-4da9-9697-f49e31603898,electric texas blues,
https://musicbrainz.org/genre/60f00d05-df4d-496e-8f5a-c45c03a56ad4,electro,
https://musicbrainz.org/genre/05247982-e44f-4c58-96f8-a5453be69f5f,electro house,
https://musicbrainz.org/genre/904c0b6b-8008-4feb-9410-4ed61c7ce07a,electro latino,
https://musicbrainz.org/genre/9b1af4d0-2196-43d4-bbca-845a2e02d962,electro swing,
https://musicbrainz.org/genre/f6cd97fb-7c7c-483e-9f98-e5c0abe1b1b2,electro-disco,
https://musicbrainz.org/genre/4f476710-cd29-400f-98fe-7782e1f00e06,electro-funk,
https://musicbrainz.org/genre/6e2e809f-8c54-4e0f-aca0-0642771ab3cf,electro-industrial,
