tune_id,name,tunebooks
https://thesession.org/tunes/5325,Fly And Dodger,82
https://thesession.org/tunes/5410,Gaelic Gavotte,82
https://thesession.org/tunes/6660,O Cabalo Azul,82
https://thesession.org/tunes/7236,Eanach Dhúin,82
https://thesession.org/tunes/7294,A Night At The Fair,82
https://thesession.org/tunes/8154,Doinna,82
https://thesession.org/tunes/8685,Man In The Bog,82
https://thesession.org/tunes/14206,Little Bird,82
https://thesession.org/tunes/16307,Joe Bane's,82
https://thesession.org/tunes/1094,Corn Riggs,81
https://thesession.org/tunes/1129,"Rose Of Aranmore, The",81
https://thesession.org/tunes/1140,Murphy's,81
https://thesession.org/tunes/1321,Iniscealtra,81
https://thesession.org/tunes/1386,"Red Box, The",81
https://thesession.org/tunes/1517,Jazzing With Mag Leary,81
https://thesession.org/tunes/1702,Chùir I Glùin Air A' Bhodaich,81
https://thesession.org/tunes/2445,Brendan's,81
https://thesession.org/tunes/2870,Reel St. Jean,81
https://thesession.org/tunes/3005,Cap And Bells,81
https://thesession.org/tunes/3235,Aandowin' At Da Bow,81
https://thesession.org/tunes/3847,Reel Saint-Antoine,81
https://thesession.org/tunes/4349,A Mile Down The Road,81
https://thesession.org/tunes/4839,Billy O'Rourke Is The Buachaill,81
https://thesession.org/tunes/5081,April's Fool,81
https://thesession.org/tunes/5361,"Rose Of Tralee, The",81
https://thesession.org/tunes/5780,Mary Grace,81
https://thesession.org/tunes/6148,Le Tourment,81
https://thesession.org/tunes/6494,I Saw Three Ships,81
https://thesession.org/tunes/6717,Reel De Mattawa,81
https://thesession.org/tunes/7076,John Kelly's,81
https://thesession.org/tunes/7445,Iggy And Squiggy,81
https://thesession.org/tunes/7671,"Derry, The",81
https://thesession.org/tunes/7941,Heidi Hendi,81
https://thesession.org/tunes/8535,Snow On The Hills,81
https://thesession.org/tunes/8729,"Funky Spider, The",81
https://thesession.org/tunes/9873,"Munster Bank, The",81
https://thesession.org/tunes/10516,"Gathering, The",81
https://thesession.org/tunes/154,Quinn's,80
https://thesession.org/tunes/892,Bonnie Prince Charlie,80
https://thesession.org/tunes/1229,Bonnie Dundee,80
https://thesession.org/tunes/2211,Once In A Blue Moose,80
https://thesession.org/tunes/2263,"Linen Cap, The",80
https://thesession.org/tunes/2489,"Over The Moor, Among The Heather",80
https://thesession.org/tunes/2823,"Brown-Sailed Boat, The",80
https://thesession.org/tunes/2968,An Port Ard,80
https://thesession.org/tunes/3353,Farewell To Lisheen,80
https://thesession.org/tunes/3941,"Factory Girl, The",80
https://thesession.org/tunes/4743,"Letterkenny Blacksmith, The",80
https://thesession.org/tunes/4947,"Gay Gordons, The",80
https://thesession.org/tunes/5756,Waltz Of The White Lilies,80
https://thesession.org/tunes/6089,"Cappataggle Shuffle, The",80
https://thesession.org/tunes/6666,"Marquis Of Huntley, The",80
https://thesession.org/tunes/8046,Galway Bay,80
https://thesession.org/tunes/9168,Duncan The Gauger,80
https://thesession.org/tunes/9755,"Keel Row, The",80
https://thesession.org/tunes/11228,Seasick Dee,80
https://thesession.org/tunes/1571,Your Mother's Little Pet,79
https://thesession.org/tunes/2448,Harper's Frolic,79
https://thesession.org/tunes/2902,Paddy Carey,79
https://thesession.org/tunes/2922,"Road To Glin, The",79
https://thesession.org/tunes/2986,"Rose Amang The Heather, The",79
https://thesession.org/tunes/2995,Out With The Boys,79
https://thesession.org/tunes/3027,Murdo MacKenzie Of Torridon,79
https://thesession.org/tunes/3297,"First Slip, The",79
https://thesession.org/tunes/3757,"Man From Skye, The",79
https://thesession.org/tunes/3996,Hughie Travers',79
https://thesession.org/tunes/4239,93 Not Out,79
https://thesession.org/tunes/4872,"Sheep Under The Snow, The",79
https://thesession.org/tunes/5451,Swans Among The Rushes,79
https://thesession.org/tunes/5480,An Ugly Customer,79
https://thesession.org/tunes/5983,Aly's,79
https://thesession.org/tunes/6249,Christchurch Cathedral,79
https://thesession.org/tunes/6530,Robertson's,79
https://thesession.org/tunes/8931,"Goat Island Ceilidh Band, The",79
https://thesession.org/tunes/9193,Le Printemps,79
https://thesession.org/tunes/9945,Homeward Bound,79
https://thesession.org/tunes/10006,Cluck Old Hen,79
https://thesession.org/tunes/354,Dave Collins',78
https://thesession.org/tunes/813,"Mouseskin Shoe, The",78
https://thesession.org/tunes/1757,Rattlin' Roarin' Willie,78
https://thesession.org/tunes/2566,Paddy Fahey's,78
https://thesession.org/tunes/2603,Waterford,78
https://thesession.org/tunes/2897,Leslie's,78
https://thesession.org/tunes/3051,"Hairy Chested Frog, The",78
https://thesession.org/tunes/3783,"Didda, The",78
https://thesession.org/tunes/3924,John McGrath's,78
https://thesession.org/tunes/4145,A Man's A Man,78
https://thesession.org/tunes/4171,Charlie Mulvihill's,78
https://thesession.org/tunes/4344,Ton Double Gavotte,78
https://thesession.org/tunes/4678,Earl Gray,78
https://thesession.org/tunes/4707,Larry Redican's Bow,78
https://thesession.org/tunes/5202,Seamus Cooley's,78
https://thesession.org/tunes/5799,Anlon McKinney,78
https://thesession.org/tunes/5862,Cnoc Na gClarac,78
https://thesession.org/tunes/7116,Cuckold Come Out Of The Amrey,78
https://thesession.org/tunes/7392,"Auld Fiddler, The",78
https://thesession.org/tunes/7980,West Mabou,78
https://thesession.org/tunes/8362,Paddy Cronin's,78
https://thesession.org/tunes/9233,Laura's,78
https://thesession.org/tunes/214,McDonagh's,77
https://thesession.org/tunes/436,"Ballyoran, The",77
https://thesession.org/tunes/742,Eleanor Neary's,77
https://thesession.org/tunes/1603,Woodland Flowers,77
https://thesession.org/tunes/1952,Eamon Coyne's,77
https://thesession.org/tunes/2093,Con Cassidy's Highland,77
https://thesession.org/tunes/2143,Tír Rafartaigh,77
https://thesession.org/tunes/2233,Tomorrow Morning,77
https://thesession.org/tunes/2408,"Almost, The",77
https://thesession.org/tunes/2488,O'Mahony's,77
https://thesession.org/tunes/2850,Hughie's Cap,77
https://thesession.org/tunes/2943,Knocknamoe,77
https://thesession.org/tunes/3109,Sandy Cameron,77
https://thesession.org/tunes/3211,Farewell To Leitrim,77
https://thesession.org/tunes/3735,John Leary's,77
https://thesession.org/tunes/3839,"Tartar Frigate, The",77
https://thesession.org/tunes/4182,Dwyer's,77
https://thesession.org/tunes/4382,Old Man And The Old Woman,77
https://thesession.org/tunes/4680,"Greenland Man's Tune, The",77
https://thesession.org/tunes/4795,Farewell To The Creeks,77
https://thesession.org/tunes/6329,"Raven's Wing, The",77
https://thesession.org/tunes/6632,"Clumsy Lover, The",77
https://thesession.org/tunes/10223,"Swan LK243, The",77
https://thesession.org/tunes/10957,Lament Of The First Generation,77
https://thesession.org/tunes/11203,"Wave-Sweeper, The",77
https://thesession.org/tunes/11620,Paris Nights,77
https://thesession.org/tunes/13910,Blackberry Festival Footrace,77
https://thesession.org/tunes/14498,"Banks Of Spey, The",77
https://thesession.org/tunes/1186,Elsie Marley,76
https://thesession.org/tunes/1288,"Abbeyleix, The",76
https://thesession.org/tunes/2659,Up To Your Knees In Sand,76
https://thesession.org/tunes/2690,Enrico,76
https://thesession.org/tunes/3137,Above And Beyond,76
https://thesession.org/tunes/3244,Andrew Carr,76
https://thesession.org/tunes/4591,Billy McCormack's,76
https://thesession.org/tunes/4905,"East Neuk O' Fife, The",76
https://thesession.org/tunes/5408,"Cloonagroe, The",76
https://thesession.org/tunes/5748,"Hop, The",76
https://thesession.org/tunes/5956,Pint Of Reference,76
https://thesession.org/tunes/6009,Pibroch Of Donald Dhu,76
https://thesession.org/tunes/7357,"Starry Nights Of Shetland, The",76
https://thesession.org/tunes/7767,"Honesty Bar, The",76
https://thesession.org/tunes/7924,Cill Cais,76
https://thesession.org/tunes/8541,Forde's,76
https://thesession.org/tunes/8915,Washington Square Park,76
https://thesession.org/tunes/9210,"Ronan Boys, The",76
https://thesession.org/tunes/10457,James Kelly's,76
https://thesession.org/tunes/10701,Baltimore Beginners,76
https://thesession.org/tunes/10853,Under The Influence,76
https://thesession.org/tunes/11407,Marcos Llope,76
https://thesession.org/tunes/11446,Repeal The Union,76
https://thesession.org/tunes/12270,"Quaker's Wife, The",76
https://thesession.org/tunes/295,"Wild Swans At Coole, The",75
https://thesession.org/tunes/1614,Sergeant Cahill,75
https://thesession.org/tunes/1618,"Humours Of Castlecomer, The",75
https://thesession.org/tunes/1908,"Barnacle, The",75
https://thesession.org/tunes/2001,"New Century, The",75
https://thesession.org/tunes/2560,Mick Duggan's,75
https://thesession.org/tunes/2569,Rosc Catha Na Mumhan,75
https://thesession.org/tunes/2654,Music On The Wind,75
https://thesession.org/tunes/2663,Thady Casey's Fancy,75
https://thesession.org/tunes/2771,Mulqueeney's,75
https://thesession.org/tunes/2845,James O'Byrne's,75
https://thesession.org/tunes/3818,Walking On The Moon,75
https://thesession.org/tunes/4034,"Lass That Made The Bed For Me, The",75
https://thesession.org/tunes/4537,Bay Of Fundy,75
https://thesession.org/tunes/4891,Pauline Conneely's,75
https://thesession.org/tunes/5374,"Sanctuary, The",75
https://thesession.org/tunes/5732,Sir Sidney Smith's,75
https://thesession.org/tunes/6093,New Hands,75
https://thesession.org/tunes/6786,Cailin Na Gruige Donna,75
https://thesession.org/tunes/7245,Da Day Dawn,75
https://thesession.org/tunes/8256,"Lads Of Dunse, The",75
https://thesession.org/tunes/9030,Three Around Three,75
https://thesession.org/tunes/9835,"Old Stage, The",75
https://thesession.org/tunes/10446,"Zakynthos, The",75
https://thesession.org/tunes/12492,"Abbess, The",75
https://thesession.org/tunes/13807,Schottishe Kerlou,75
https://thesession.org/tunes/127,Darby The Driver,74
https://thesession.org/tunes/364,Gerry Commane's,74
https://thesession.org/tunes/854,"Sport Of The Chase, The",74
https://thesession.org/tunes/919,Lacey's,74
https://thesession.org/tunes/1814,"Brolum, The",74
https://thesession.org/tunes/1859,Tana,74
https://thesession.org/tunes/2026,Over The Bog Road,74
https://thesession.org/tunes/2099,Cros An Lomanaigh,74
https://thesession.org/tunes/2277,"Rooms Of Dooagh, The",74
https://thesession.org/tunes/2839,Set Américain,74
https://thesession.org/tunes/3012,"Low Highland, The",74
https://thesession.org/tunes/3271,"Dance Of The Honeybees, The",74
https://thesession.org/tunes/3414,Hurlock's,74
https://thesession.org/tunes/3922,"Sound Of Mull, The",74
https://thesession.org/tunes/4354,"Happy Aunt, The",74
https://thesession.org/tunes/4450,Devlin's,74
https://thesession.org/tunes/4734,"Few Bob, The",74
https://thesession.org/tunes/5757,Tom McElvogue's,74
https://thesession.org/tunes/6031,"Haughs Of Cromdale, The",74
https://thesession.org/tunes/6643,"Limerick Rake, The",74
https://thesession.org/tunes/7327,"Castle Of Dromore, The",74
https://thesession.org/tunes/7904,Skye Barbecue,74
https://thesession.org/tunes/7959,Greensleeves,74
https://thesession.org/tunes/8008,Buttermilk Mary,74
https://thesession.org/tunes/8822,"Real Mackay Wedding, The",74
https://thesession.org/tunes/10430,Annam Cara,74
https://thesession.org/tunes/10495,Wooden Whale,74
https://thesession.org/tunes/19076,Toria's 50th,74
https://thesession.org/tunes/375,Sandy MacIntyre's Trip To Boston,73
https://thesession.org/tunes/1707,"Key Of The Convent, The",73
https://thesession.org/tunes/1919,Athol Brose,73
https://thesession.org/tunes/2091,"Orange And Blue, The",73
https://thesession.org/tunes/2130,John Kelly's,73
https://thesession.org/tunes/2208,"Presbyterian, The",73
https://thesession.org/tunes/2222,"Second Star, The",73
https://thesession.org/tunes/2325,Waltz From Orsa,73
https://thesession.org/tunes/2399,4 Minutes 33 Seconds,73
https://thesession.org/tunes/2554,An Grianán,73
https://thesession.org/tunes/2721,Tarantella,73
https://thesession.org/tunes/2964,"Aughamore, The",73
https://thesession.org/tunes/3020,"Favourite Dram, The",73
https://thesession.org/tunes/3657,Loch Ruan,73
https://thesession.org/tunes/3671,"Old Road To Garry, The",73
https://thesession.org/tunes/4714,By Golly,73
https://thesession.org/tunes/5119,"Banks Of Inverness, The",73
https://thesession.org/tunes/5503,Delaney's,73
https://thesession.org/tunes/5877,O'Callaghan's,73
https://thesession.org/tunes/6133,Mrs Martha Knowles,73
https://thesession.org/tunes/8145,Cam Ye O'er Frae France,73
https://thesession.org/tunes/8394,Wired To The Moon,73
https://thesession.org/tunes/8983,Páidín Ó Raifeartaigh,73
https://thesession.org/tunes/9456,"Burning Snowball, The",73
https://thesession.org/tunes/9691,Magh Seóla,73
https://thesession.org/tunes/10878,Sophie's Dancing Feet,73
https://thesession.org/tunes/1079,Pierre's Right Arm,72
https://thesession.org/tunes/1982,"Laughing Wolf, The",72
https://thesession.org/tunes/2030,"Hermit From Killarney, The",72
https://thesession.org/tunes/2098,"Boys Of Belfast, The",72
https://thesession.org/tunes/2357,Miss Sarah McFadyen,72
https://thesession.org/tunes/2474,Horse With A Heart,72
https://thesession.org/tunes/2492,Colonel Thornton,72
https://thesession.org/tunes/2545,Paddy Taylor's,72
https://thesession.org/tunes/2655,"Spindle Shank, The",72
https://thesession.org/tunes/2750,Mary O' The Wisp,72
https://thesession.org/tunes/3050,I'm Ready Now!,72
https://thesession.org/tunes/3180,Kerry Mills',72
https://thesession.org/tunes/3508,Father Dollard's,72
https://thesession.org/tunes/3687,"Four-Leafed Shamrock, The",72
https://thesession.org/tunes/4314,"Highlandman Who Kissed His Granny, The",72
https://thesession.org/tunes/4544,Bennachie Sunrise,72
https://thesession.org/tunes/4639,Seán Coughlin's,72
https://thesession.org/tunes/5719,April,72
https://thesession.org/tunes/6724,Mrs. Campbell Of Shinness,72
https://thesession.org/tunes/7929,An Buachaill Dreoite,72
https://thesession.org/tunes/8034,"Surround, The",72
https://thesession.org/tunes/8080,Jerry's Pipe,72
https://thesession.org/tunes/9537,Crossing To Ireland,72
https://thesession.org/tunes/9927,"Spotted Pony, The",72
https://thesession.org/tunes/10091,"West Clare Railway, The",72
https://thesession.org/tunes/10633,Inspector Donald Campbell Of Ness,72
https://thesession.org/tunes/13602,Buachaill ón Éirne,72
https://thesession.org/tunes/863,"Boys Of Coomanore, The",71
https://thesession.org/tunes/1034,"Flavor Of The Month, The",71
https://thesession.org/tunes/1406,Jimmy O'Reilly's,71
https://thesession.org/tunes/1833,Mrs. Crowley's,71
https://thesession.org/tunes/2128,La Reel Des Acadiens,71
https://thesession.org/tunes/2244,Berehaven,71
https://thesession.org/tunes/2312,"Flanagan Brother's, The",71
https://thesession.org/tunes/2952,Pat The Budgie,71
https://thesession.org/tunes/3058,"Short Grass, The",71
https://thesession.org/tunes/3748,Because He Was A Bonny Lad,71
https://thesession.org/tunes/3987,Brafferton Village,71
https://thesession.org/tunes/4316,Bonnie Anne,71
https://thesession.org/tunes/4899,"Angry Peeler, The",71
https://thesession.org/tunes/4970,"Rambling Sailor, The",71
https://thesession.org/tunes/5562,"Clergy's Lamentation, The",71
https://thesession.org/tunes/6741,"Pullet, The",71
https://thesession.org/tunes/11326,Baby Broon,71
https://thesession.org/tunes/22,"Dancing Dog, The",70
https://thesession.org/tunes/1650,Lord Seaforth,70
https://thesession.org/tunes/1882,Kohler's,70
https://thesession.org/tunes/2122,"Happy Man, The",70
https://thesession.org/tunes/2817,Mary Young And Fair,70
https://thesession.org/tunes/2871,Frank Gilruth,70
https://thesession.org/tunes/3501,"Gosson That Bate His Father, The",70
https://thesession.org/tunes/3541,"Blue-Eyed Rascal, The",70
https://thesession.org/tunes/3573,Shepherd's Hey,70
https://thesession.org/tunes/3739,A Thousand Farewells,70
https://thesession.org/tunes/3838,"Pub With No Beer, The",70
https://thesession.org/tunes/3970,"Trip To Ballyshannon, The",70
https://thesession.org/tunes/4964,"Four Six, The",70
https://thesession.org/tunes/5424,"Long Acre, The",70
https://thesession.org/tunes/5698,"Monday Morning, The",70
https://thesession.org/tunes/7184,"House Of Little Lights, The",70
https://thesession.org/tunes/7557,Bygone Days,70
https://thesession.org/tunes/7614,"Hills Of Ireland, The",70
https://thesession.org/tunes/8033,Simple Gifts,70
https://thesession.org/tunes/8514,"Wayfaring Stranger, The",70
https://thesession.org/tunes/8571,Bombay Dog,70
https://thesession.org/tunes/8583,"Fairy, The",70
https://thesession.org/tunes/9620,Ghoid Iad Mo Bhean Uam An Reir,70
https://thesession.org/tunes/10003,Childgrove,70
https://thesession.org/tunes/10024,Bubbling Wine,70
https://thesession.org/tunes/10038,40 Year,70
https://thesession.org/tunes/11295,"Cuckoo's Nest, The",70
https://thesession.org/tunes/17221,Valhalla,70
https://thesession.org/tunes/317,Paddy Whack,69
https://thesession.org/tunes/555,"Charleston, The",69
https://thesession.org/tunes/985,Padraig O'Keeffe's,69
https://thesession.org/tunes/1056,Lady Lane,69
https://thesession.org/tunes/1622,Molly From Longford,69
https://thesession.org/tunes/2832,Dandy Denny Cronin,69
https://thesession.org/tunes/4036,Fiery Nights,69
https://thesession.org/tunes/4097,Johnny Mickey's,69
https://thesession.org/tunes/5558,"Millstream, The",69
https://thesession.org/tunes/5629,"Old Pigeon On The Gate, The",69
https://thesession.org/tunes/5891,"Wild One, The",69
https://thesession.org/tunes/5989,Eileen O'Keeffe's,69
https://thesession.org/tunes/6919,"Squirrel Hunters, The",69
https://thesession.org/tunes/7422,"Kings Of Inishbofin, The",69
https://thesession.org/tunes/7467,She Hasn't The Thing She Thought She Had,69
https://thesession.org/tunes/7531,Dalaigh's,69
https://thesession.org/tunes/8124,A Nation Once Again,69
https://thesession.org/tunes/9036,Prelude,69
https://thesession.org/tunes/9380,"Game Of Love, The",69
https://thesession.org/tunes/10763,"Dregs Of Birch, The",69
https://thesession.org/tunes/13325,"Abbots Bromley Horn Dance, The",69
https://thesession.org/tunes/13844,"Blackest Crow, The",69
https://thesession.org/tunes/14396,Toward The Sun,69
https://thesession.org/tunes/14664,"Bluemont, The",69
https://thesession.org/tunes/15278,"Fox In The Thatch, The",69
https://thesession.org/tunes/909,John Egan's,68
https://thesession.org/tunes/1242,Brown Jug,68
https://thesession.org/tunes/1349,Callaghan's,68
https://thesession.org/tunes/1839,Tickle Her Leg With The Barley Straw,68
https://thesession.org/tunes/2417,Miss Girdle,68
https://thesession.org/tunes/2651,Rosemary Lane,68
https://thesession.org/tunes/2734,Lewis Proudlock's,68
https://thesession.org/tunes/2753,Tommy Gunn's,68
https://thesession.org/tunes/2901,Welcome To The Trossachs,68
https://thesession.org/tunes/2983,Djinovsko Horo,68
https://thesession.org/tunes/3031,"Osmosis, The",68
https://thesession.org/tunes/3063,"Moving Pint, The",68
https://thesession.org/tunes/3089,Rogha An Ghabha,68
https://thesession.org/tunes/3151,"Hangover P**, The",68
https://thesession.org/tunes/3458,Green Garters,68
https://thesession.org/tunes/3594,Johnny Spillane's Favourite,68
https://thesession.org/tunes/3634,"Twin's Delight, The",68
https://thesession.org/tunes/3948,Martin Ansboro's,68
https://thesession.org/tunes/4418,Dave Normaway MacDonald's Wedding,68
https://thesession.org/tunes/4713,Broadcove Bride,68
https://thesession.org/tunes/5233,Bourree,68
https://thesession.org/tunes/5753,Reel Around The Sun,68
https://thesession.org/tunes/6061,"Crooked Stovepipe, The",68
https://thesession.org/tunes/7045,"Sliabh Luachra, The",68
https://thesession.org/tunes/7679,"Merry Boys Of Greenland, The",68
https://thesession.org/tunes/7851,Man In A Brown Hat,68
https://thesession.org/tunes/8252,"Sweets Of May, The",68
https://thesession.org/tunes/8308,Jimmy Mo Mhíle Stór,68
https://thesession.org/tunes/9585,Siubhan Ni Dhuibir,68
https://thesession.org/tunes/11939,Arthur McBride,68
https://thesession.org/tunes/285,"First Night In America, The",67
https://thesession.org/tunes/893,Hurry The Jug,67
https://thesession.org/tunes/969,Buckley's Fancy,67
https://thesession.org/tunes/1009,Paddy Cronin's,67
https://thesession.org/tunes/1088,Dancing The Baby,67
https://thesession.org/tunes/1568,"Queen Of Mayo, The",67
https://thesession.org/tunes/1679,Portobello,67
https://thesession.org/tunes/1719,Where Lilies Bloom,67
https://thesession.org/tunes/1824,"Old Harvest Home, The",67
https://thesession.org/tunes/1858,"Mountains Of Mourne, The",67
https://thesession.org/tunes/2165,Over The Water To Bessie,67
https://thesession.org/tunes/2232,Ronnie Cooper,67
https://thesession.org/tunes/2345,What Pain I've Endured Since Last Year,67
https://thesession.org/tunes/2508,Charlie Hardie,67
https://thesession.org/tunes/2619,Wake Up To Cape Breton,67
https://thesession.org/tunes/2933,Harris Dance Tune,67
https://thesession.org/tunes/3080,Mill Na Maidí,67
https://thesession.org/tunes/3224,Tom Dowd's Favourite,67
https://thesession.org/tunes/3544,Fred's Favourite,67
https://thesession.org/tunes/3830,My Love Is Like A Red Red Rose,67
https://thesession.org/tunes/3999,"Humours Of Whiskey, The",67
https://thesession.org/tunes/4137,"Old Claddagh Ring, The",67
https://thesession.org/tunes/4206,A Deanadh Im,67
https://thesession.org/tunes/4299,Princess Beatrice,67
https://thesession.org/tunes/4542,Lucy's,67
https://thesession.org/tunes/4731,"Punters' Graveyard, The",67
https://thesession.org/tunes/5040,McHugh's,67
https://thesession.org/tunes/5162,Julia Clifford's,67
https://thesession.org/tunes/5258,"Come Up To The Room, I Want Ye",67
https://thesession.org/tunes/5367,An Old Woman Would Dance,67
https://thesession.org/tunes/5533,"Blackthorn Stick, The",67
https://thesession.org/tunes/5539,Ned Coleman's,67
https://thesession.org/tunes/5763,Loophead Lighthouse,67
https://thesession.org/tunes/7604,"Double Rise, The",67
https://thesession.org/tunes/7681,Dusky Meadow,67
https://thesession.org/tunes/7738,Muiñeira De Chantada,67
https://thesession.org/tunes/8639,"Banks Of The Allan, The",67
https://thesession.org/tunes/9155,"Square Of Crossmaglen, The",67
https://thesession.org/tunes/9169,"Old Woman's Dance, The",67
https://thesession.org/tunes/9299,Reel For Grace,67
https://thesession.org/tunes/9526,"Elusive Otter, The",67
https://thesession.org/tunes/9555,Reel Eugène,67
https://thesession.org/tunes/10095,"March Of Saint Timothy, The",67
https://thesession.org/tunes/10481,I Will Go Home To Kintail,67
https://thesession.org/tunes/15519,Shetland Night In London,67
https://thesession.org/tunes/600,"Flight Of The Wild Geese, The",66
https://thesession.org/tunes/643,John Joe Casey's,66
https://thesession.org/tunes/822,"Leitrim Thrush, The",66
https://thesession.org/tunes/932,"Hangman's Rope, The",66
https://thesession.org/tunes/1337,Milltimber,66
https://thesession.org/tunes/1543,"Long Bow, The",66
https://thesession.org/tunes/1627,"First Of May, The",66
https://thesession.org/tunes/2498,She Said She Couldn't Dance,66
https://thesession.org/tunes/2779,Feeding The Birds,66
https://thesession.org/tunes/2965,My Love Is Fair And Handsome,66
https://thesession.org/tunes/3586,Nancy's,66
https://thesession.org/tunes/3860,"Primrose Polka, The",66
https://thesession.org/tunes/4204,Niamh's Capers,66
https://thesession.org/tunes/4217,"Broken Pledge, The",66
https://thesession.org/tunes/4304,Tyrell's Pass,66
https://thesession.org/tunes/4600,Plains Of Kildare,66
https://thesession.org/tunes/5705,Nessa The Mover,66
https://thesession.org/tunes/5762,"Girl With The Blue Dress On, The",66
https://thesession.org/tunes/5902,"Emyvale, The",66
https://thesession.org/tunes/5953,Paddy Fahey's,66
https://thesession.org/tunes/5959,On One Beautiful Day,66
https://thesession.org/tunes/7067,"Stone Frigate, The",66
https://thesession.org/tunes/7089,James Murray's,66
https://thesession.org/tunes/7636,Maguire And Paterson,66
https://thesession.org/tunes/8264,Planxty Drury,66
https://thesession.org/tunes/8315,"Folky Gibbon, The",66
https://thesession.org/tunes/8342,"Standing Abbey, The",66
https://thesession.org/tunes/8542,"Knockawhinna, The",66
https://thesession.org/tunes/9365,Old Woman Of The Milldust,66
https://thesession.org/tunes/9786,John McKenna's,66
https://thesession.org/tunes/9858,Còta Mòr Ealasaid,66
https://thesession.org/tunes/10974,Johnny I Hardly Knew Ya,66
https://thesession.org/tunes/11675,Carolan's Quarrel With The Landlady,66
https://thesession.org/tunes/12487,Lonesome Eyes,66
https://thesession.org/tunes/230,Kit O'Connor's,65
https://thesession.org/tunes/377,Ellen O'Grady,65
https://thesession.org/tunes/916,John Clifford's,65
https://thesession.org/tunes/1286,Rob Roy,65
https://thesession.org/tunes/1771,"Birmingham, The",65
https://thesession.org/tunes/1928,"Mooncoin, The",65
https://thesession.org/tunes/1964,Pat Ward's,65
https://thesession.org/tunes/2045,Duncan Davidson's,65
https://thesession.org/tunes/2215,Handsome Sally,65
https://thesession.org/tunes/2253,Rowsome's,65
https://thesession.org/tunes/2308,"Jolly Seven, The",65
https://thesession.org/tunes/2400,My Wife's A Wanton Wee Thing,65
https://thesession.org/tunes/2532,Midwinter,65
https://thesession.org/tunes/3033,Jackson's,65
https://thesession.org/tunes/3106,"Stepping Stone, The",65
https://thesession.org/tunes/3134,John Keane's,65
https://thesession.org/tunes/3153,"Torrid Romance, The",65
https://thesession.org/tunes/3345,"Absent Fiddler, The",65
https://thesession.org/tunes/3490,"Quarrelsome Piper, The",65
https://thesession.org/tunes/3598,"Green Hills Of Tyrol, The",65
https://thesession.org/tunes/3741,Molly On The Shore,65
https://thesession.org/tunes/4209,"Gallant Tipperary Boys, The",65
https://thesession.org/tunes/4261,Henchey's Delight,65
https://thesession.org/tunes/4447,"Humours Of Swanlinbar, The",65
https://thesession.org/tunes/5016,"Inverness Gathering, The",65
https://thesession.org/tunes/5046,Beaumont Rag,65
https://thesession.org/tunes/5197,Paddy McMahon's,65
https://thesession.org/tunes/5241,"Lass On The Strand, The",65
https://thesession.org/tunes/5695,"Swallow's Nest, The",65
https://thesession.org/tunes/5962,Tripswitch,65
https://thesession.org/tunes/7501,Da Ferry,65
https://thesession.org/tunes/8089,"Ballygow, The",65
https://thesession.org/tunes/8333,Round The Horn,65
https://thesession.org/tunes/8683,"Jackets Green, The",65
https://thesession.org/tunes/10039,Planxty Burke,65
https://thesession.org/tunes/10511,"Kitchen Criminal, The",65
https://thesession.org/tunes/11678,Open The Door For Three,65
https://thesession.org/tunes/561,"Irish, The",64
https://thesession.org/tunes/1120,Tame Her When Da Snaw Comes,64
https://thesession.org/tunes/1924,Jimmy Duffy's,64
https://thesession.org/tunes/2126,"Ebb Tide, The",64
https://thesession.org/tunes/2821,"Spider's Web, The",64
https://thesession.org/tunes/3631,Babes In The Wood,64
https://thesession.org/tunes/3962,Geaftaí Baile Bhuí,64
https://thesession.org/tunes/4696,Pottinger's,64
https://thesession.org/tunes/4994,"Dublin Lads, The",64
https://thesession.org/tunes/5626,Warriors,64
https://thesession.org/tunes/6120,Peggy's Nettles,64
https://thesession.org/tunes/6521,Doctor MacInnes' Fancy,64
https://thesession.org/tunes/6697,Coffee,64
https://thesession.org/tunes/7365,Dance Ti' Thy Daddy,64
https://thesession.org/tunes/7373,Sandy Broon's,64
https://thesession.org/tunes/8587,Lament For The Death Of The Rev. Archie Beaton,64
https://thesession.org/tunes/8662,"Cat In The Kitchen, The",64
https://thesession.org/tunes/9016,Patrick's Night,64
https://thesession.org/tunes/10031,Planxty Hugh O'Donnell,64
https://thesession.org/tunes/10469,Two For Joy,64
https://thesession.org/tunes/10490,"Sweep's, The",64
https://thesession.org/tunes/11289,Sangshyttevalsen,64
https://thesession.org/tunes/16384,Tempus Fugit,64
https://thesession.org/tunes/17124,"Beekeeper, The",64
https://thesession.org/tunes/781,Two Days To Go,63
https://thesession.org/tunes/1183,"Cabin Hunter, The",63
https://thesession.org/tunes/1531,Jim Keefe's,63
https://thesession.org/tunes/1740,John D. McGurk's,63
https://thesession.org/tunes/2002,Mountain Madness,63
https://thesession.org/tunes/2269,"Westmeath Hunt, The",63
https://thesession.org/tunes/2662,Reel Des Voyageurs,63
https://thesession.org/tunes/2813,Gone For His Tea,63
https://thesession.org/tunes/2927,"Horse's Leotard, The",63
https://thesession.org/tunes/3630,"Echo, The",63
https://thesession.org/tunes/3864,"Honeybee, The",63
https://thesession.org/tunes/4026,"Girls Of Farranfore, The",63
https://thesession.org/tunes/4154,Mason's Men,63
https://thesession.org/tunes/4234,Kit O'Mahony,63
