instrument_id,type-id,disambiguation,description,annotation,name,type,relations_wiki,genres_id
https://musicbrainz.org/instrument/eacc32ac-8ff4-4ebd-b9ef-148986524761,,,,,,,,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4
https://musicbrainz.org/instrument/eacc32ac-8ff4-4ebd-b9ef-148986524761,,,,,,,,https://musicbrainz.org/genre/54a4ff47-c153-4337-8a0c-c6e3a4ee9aa9
https://musicbrainz.org/instrument/371dd55f-5251-4905-a8b2-2d2acf352376,876464a8-e74f-3f40-9bd3-637d2b1743ae,,These have holes along the body and sound production is similarly to woodwinds.,,keyed brass instruments,Wind instrument,,
https://musicbrainz.org/instrument/c1b42be7-f713-449b-a3a4-925351b5acbc,876464a8-e74f-3f40-9bd3-637d2b1743ae,Simple fipple flute,"Simple six-holed fipple flute, originally made of metal; it used to cost a penny, giving it the alternate name “penny whistle”.",,tin whistle,Wind instrument,https://www.wikidata.org/wiki/Q615403,https://musicbrainz.org/genre/34edc6ac-d431-4b36-be15-ecd17533e5e2
https://musicbrainz.org/instrument/c1b42be7-f713-449b-a3a4-925351b5acbc,,,,,,,,https://musicbrainz.org/genre/2f7f569a-9348-4384-8508-2d0ac7d6a778
https://musicbrainz.org/instrument/a140a41d-16eb-487d-ba31-d82fd16e14b3,68fa2525-4c23-3386-bb81-e84994342e9a,,,,ratchet,Percussion instrument,https://www.wikidata.org/wiki/Q954753,
https://musicbrainz.org/instrument/dd53d958-d4dd-43df-bf61-2e62d4772109,68fa2525-4c23-3386-bb81-e84994342e9a,Pair of concave shells,"Pair of concave wood, bone, shell or even fibreglass shells, they are combined by a string and are often used by dancers.",,castanets,Percussion instrument,https://www.wikidata.org/wiki/Q183932,
https://musicbrainz.org/instrument/d00cec5f-f9bc-4235-a54f-6639a02d4e4c,01ba5777-02dd-347d-94a1-73e3db00215d,,,,bullroarer,Other instrument,https://www.wikidata.org/wiki/Q666971,
https://musicbrainz.org/instrument/9c79b6a1-89bb-4603-9b52-e7b0b639d317,68fa2525-4c23-3386-bb81-e84994342e9a,,,,vibraslap,Percussion instrument,https://www.wikidata.org/wiki/Q390110,
https://musicbrainz.org/instrument/d3bdf855-7161-40f5-945b-f261f7c0d6ba,876464a8-e74f-3f40-9bd3-637d2b1743ae,Japanese end-blown flute,,,shakuhachi,Wind instrument,https://www.wikidata.org/wiki/Q524526,
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,synthesizer,Electronic instrument,https://www.wikidata.org/wiki/Q163829,https://musicbrainz.org/genre/ceeaa283-5d7b-4202-8d1d-e25d116b2a18
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/26af3760-750a-4b5e-a699-78c87697585a
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/c02cd2c5-9316-4046-a241-f74b773fee06
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/8b945b77-ccf8-4e55-a9a5-103cca5c1c96
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/bda9a65b-1434-402a-bd66-01ce8c155f0c
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/c3632505-be72-487c-8430-f85bd6b3f7c9
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/c89a76aa-2149-499e-946b-8299aa2f4ab3
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/60f00d05-df4d-496e-8f5a-c45c03a56ad4
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/05247982-e44f-4c58-96f8-a5453be69f5f
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/89255676-1f14-4dd8-bbad-fca839d6aff4
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/c4a69842-f891-4569-9506-1882aa5db433
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/f9720c77-3574-4fe8-823b-c290b117222e
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/c187da0e-48a0-4de5-b759-4ca2a1503008
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/8f8cbcde-3948-4be5-8bf0-8073f13e4b60
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/5acda04e-995d-4f79-9a66-5fe6a977ce15
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/e254f865-58ea-4483-9b2f-1bc65febcd71
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/593ac826-8e72-4544-abc1-53192b683751
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/9e7ae1de-d5f2-46a5-b105-11c7367dc70d
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/6b3903aa-8abe-4645-b363-558483b1586f
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/d181e978-c908-4f33-b2a2-f7454d0cb2c1
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/35f85622-978c-4bf4-b5e4-722394d474f1
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/797e2e85-5ffd-495c-a757-8b4079052f0e
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/ae9b8279-3959-48d8-8a88-741a7f6d4a48
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/146ef761-5ad9-48b4-b0b3-483104f7da48
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/b4b184b7-6224-478e-a273-f9da9ee30136
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/4dcf868a-cbcb-4969-beff-d75c91d0bd47
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/988e91a3-3341-416d-b7f8-7dbef6848dac
https://musicbrainz.org/instrument/4a29230c-5ab5-4eff-ac59-4a253f3561a0,,,,,,,,https://musicbrainz.org/genre/19565d07-8460-4773-8d54-149208a61bb4
https://musicbrainz.org/instrument/159aa813-ee34-4a1d-a6c6-7db20afb182e,01ba5777-02dd-347d-94a1-73e3db00215d,,"The lasso d'amore, whirly tube or corrugaphone is a corrugated plastic tube which is spun in a circle.",Hornbostel-Sachs: 412.22?,lasso d'amore,Other instrument,https://www.wikidata.org/wiki/Q7993828,
https://musicbrainz.org/instrument/ede795b9-6bf8-4cc7-95c9-2bc9c5d5b858,876464a8-e74f-3f40-9bd3-637d2b1743ae,,,,heckelphone,Wind instrument,https://www.wikidata.org/wiki/Q1571002,
https://musicbrainz.org/instrument/aa3b54ec-9cc8-409c-a2d9-f960e65bf5f5,68fa2525-4c23-3386-bb81-e84994342e9a,Electric keyboard tuning fork idiophone,,,Rhodes piano,Percussion instrument,https://www.wikidata.org/wiki/Q743659,
https://musicbrainz.org/instrument/58a2fe57-147c-4a48-a2af-cf87305fcaab,876464a8-e74f-3f40-9bd3-637d2b1743ae,Japanese free reed flute,"It is based on the Chinese sheng, but is smaller.",,sho,Wind instrument,https://www.wikidata.org/wiki/Q1975355,
https://musicbrainz.org/instrument/f5f66443-cb91-4845-a02e-207b33bf67f2,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,,Chapman stick,String instrument,https://www.wikidata.org/wiki/Q754518,
https://musicbrainz.org/instrument/7d86c75c-bccd-4c9d-a73d-4bb443e5110b,68fa2525-4c23-3386-bb81-e84994342e9a,,Timpani (Kettle drum),,timpani,Percussion instrument,https://www.wikidata.org/wiki/Q189737,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4
https://musicbrainz.org/instrument/72ef1be2-d348-4d95-ad39-ff00a4636bd6,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,"Alto or vertical violin, for French ""alto"" credits, choose viola","Tuned the same as the viola but larger in size, it is played upright like the cello.",,alto violin,String instrument,https://www.wikidata.org/wiki/Q1415095,
https://musicbrainz.org/instrument/6b18e468-2ae1-4b4c-ad1f-5296894e956f,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,synclavier,Electronic instrument,https://www.wikidata.org/wiki/Q1557633,
https://musicbrainz.org/instrument/9ea49871-d5db-45b0-983f-f1cbae748d9a,01ba5777-02dd-347d-94a1-73e3db00215d,,,,kazoo,Other instrument,https://www.wikidata.org/wiki/Q483994,
https://musicbrainz.org/instrument/81c58ce0-65fa-4bab-8484-f8d68ae91c63,68fa2525-4c23-3386-bb81-e84994342e9a,,,,doyra,Percussion instrument,https://www.wikidata.org/wiki/Q3038392,
https://musicbrainz.org/instrument/e8694e08-43c7-4658-b39d-bfe8f85d573e,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,,grand piano,String instrument,https://www.wikidata.org/wiki/Q1148709,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4
https://musicbrainz.org/instrument/f297a140-d442-446d-9a2e-a7f1923f7df6,68fa2525-4c23-3386-bb81-e84994342e9a,Latin American gourd scraper,"Made of gourd or wood, it is used as a scraper in Latin American music.",,güiro,Percussion instrument,https://www.wikidata.org/wiki/Q2237198,https://musicbrainz.org/genre/7369bb8b-3399-4180-8cb2-4e37e0e7b0e7
https://musicbrainz.org/instrument/f297a140-d442-446d-9a2e-a7f1923f7df6,,,,,,,,https://musicbrainz.org/genre/717f442d-59d1-4349-a14e-c4874acd3509
https://musicbrainz.org/instrument/f297a140-d442-446d-9a2e-a7f1923f7df6,,,,,,,,https://musicbrainz.org/genre/db48f46a-6467-49b0-a6b2-beb059584d9d
https://musicbrainz.org/instrument/f297a140-d442-446d-9a2e-a7f1923f7df6,,,,,,,,https://musicbrainz.org/genre/2227647c-a849-40d1-9ba8-24c2cc01c411
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"Bass member of the guitar family. For the electric variant use <a href=""/instrument/0b9d87fa-93fa-4956-8b6a-a419566cc915"">electric bass guitar</a> for the acoustic one, use <a href=""/instrument/15861569-249d-4b24-8ce4-d0b001b1f978"">acoustic bass guitar</a>.",,bass guitar,String instrument,https://www.wikidata.org/wiki/Q46185,https://musicbrainz.org/genre/c02cd2c5-9316-4046-a241-f74b773fee06
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/8b945b77-ccf8-4e55-a9a5-103cca5c1c96
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/66e222b5-4a1f-4626-90c6-d0f7029d7dec
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/c187da0e-48a0-4de5-b759-4ca2a1503008
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/6cec5b4d-3c64-44a6-914d-3e833432f631
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/fd5bea65-15ef-44c4-83fb-ba15013b3596
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/b7bb11c3-bb83-4047-af65-1e8aba89039f
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/818134e3-9392-4624-a13c-c4b19c54bccd
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/51cb9f91-e6a2-41bf-891f-e78e3f1e52ab
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/055a6e4d-d929-42ac-ba7a-9d063b254ea5
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/a6719055-99c4-47eb-beaa-71081f2376f9
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/6b3903aa-8abe-4645-b363-558483b1586f
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/d181e978-c908-4f33-b2a2-f7454d0cb2c1
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/5319fada-431d-4b16-ac6f-37e24b2201b5
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/8e5474b7-f445-49a7-866d-0f8e34b0a519
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/bbad9cda-bde2-448e-821c-7ebf85a54020
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/2692f2d7-d680-4a5c-83f0-48e6e7c3ec6b
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/77365c92-f25b-4ed3-8d02-03aae8b6df0e
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/60e21d01-ce21-4127-86b7-aada79558dab
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/797e2e85-5ffd-495c-a757-8b4079052f0e
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/f0b0aa5f-ed81-456b-85ab-492002a29eeb
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/ae9b8279-3959-48d8-8a88-741a7f6d4a48
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/146ef761-5ad9-48b4-b0b3-483104f7da48
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/8cc9b280-230b-4a3a-b1e2-8acab0744dd3
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/bd7e1d40-43b1-4ba5-97b3-05b891466962
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/b4b184b7-6224-478e-a273-f9da9ee30136
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/e4581b76-a842-440b-9b0f-1aa7a00a5c57
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/89e34d8e-6562-412f-8da3-d040e159e6cd
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/ba98f8a6-1b7a-4cc4-bfb2-25be78b18511
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23
https://musicbrainz.org/instrument/17f9f065-2312-4a24-8309-6f6dd63e2e33,,,,,,,,https://musicbrainz.org/genre/cc4cf136-5690-4ee3-a62b-b172febfe322
https://musicbrainz.org/instrument/63cfd648-2022-4390-8740-1ea86259574f,68fa2525-4c23-3386-bb81-e84994342e9a,Tuned metal shape,"Tuned metal bar, bent into triangle shape.",,triangle,Percussion instrument,https://www.wikidata.org/wiki/Q201735,
https://musicbrainz.org/instrument/8a0f37bb-65f1-48f9-a58f-95227d28470c,876464a8-e74f-3f40-9bd3-637d2b1743ae,,,,didgeridoo,Wind instrument,https://www.wikidata.org/wiki/Q189388,
https://musicbrainz.org/instrument/4573bc1b-9388-47d6-b184-ed8a4d1fb47e,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,gigantic electronic organ transmitted through telephone wires.,"Considered the first electromechanical musical instrument, an early electronic organ.",,telharmonium,Electronic instrument,https://www.wikidata.org/wiki/Q133506,
https://musicbrainz.org/instrument/23171239-1d9d-4482-b057-1ba884bcfda6,01ba5777-02dd-347d-94a1-73e3db00215d,Bowed metal plaque idiophone,"Regular or specialised saw used for music, held and bent, it is bowed to produce characteristical glissando.",Hornbostel-Sachs: 131.22,musical saw,Other instrument,https://www.wikidata.org/wiki/Q1144761,
https://musicbrainz.org/instrument/a51219e5-fc36-4427-93a9-743e616c6f0c,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,electronic instruments,Electronic instrument,https://www.wikidata.org/wiki/Q1327500,
https://musicbrainz.org/instrument/d2f041b9-b6a6-4973-badd-1b07a37192c9,876464a8-e74f-3f40-9bd3-637d2b1743ae,,Valved brass instruments use a set of valves which introduce additional tubing into the instrument.,,valved brass instruments,Wind instrument,,
https://musicbrainz.org/instrument/4a5da835-0f0d-4010-b013-76d0a48f8578,876464a8-e74f-3f40-9bd3-637d2b1743ae,,Slide brass instruments use a slide to change the length of tubing.,,slide brass instruments,Wind instrument,,
https://musicbrainz.org/instrument/18e6998b-e53b-415b-b484-d3ac286da99d,68fa2525-4c23-3386-bb81-e84994342e9a,,"The tabla is a pair of hand drums used in Hindustani classical music and in the traditional music of India, Pakistan, Afghanistan, Nepal, Bangladesh and Sri Lanka.",,tabla,Percussion instrument,https://www.wikidata.org/wiki/Q213100,https://musicbrainz.org/genre/6af33c14-3e4c-4b88-94c5-514333b45964
https://musicbrainz.org/instrument/18e6998b-e53b-415b-b484-d3ac286da99d,,,,,,,,https://musicbrainz.org/genre/92ccf7a7-c886-4e06-9aff-e432593653df
https://musicbrainz.org/instrument/18e6998b-e53b-415b-b484-d3ac286da99d,,,,,,,,https://musicbrainz.org/genre/c5aa3e2c-b7ad-4f52-adc3-53af8c9913f1
https://musicbrainz.org/instrument/39d85868-3476-45cc-94d0-3d43e3135921,876464a8-e74f-3f40-9bd3-637d2b1743ae,,,,pipe organ,Wind instrument,https://www.wikidata.org/wiki/Q281460,
https://musicbrainz.org/instrument/563a9f16-e84b-409a-bda5-2e4ce09d5573,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Electro-mechanical amplified clavichord,"Originally produced by Hohner from 1964 to 1982, it had keys with rubber-clad metal tines that tapped metal strings and two electric pickups. Its sound has been recreated in many modern synths.",,clavinet,String instrument,https://www.wikidata.org/wiki/Q1099153,
https://musicbrainz.org/instrument/33b6ba89-8265-4d8f-bbdc-ecff41e29e8c,68fa2525-4c23-3386-bb81-e84994342e9a,Modern wood and metal-bead shaker,"Developed from the African agbe, a small shaker not unlike shekere, it is made of wood and metal, with metal beads.",,cabasa,Percussion instrument,https://www.wikidata.org/wiki/Q1024685,
https://musicbrainz.org/instrument/007d6c88-c6fd-4fe7-9af7-8a0cac0d2526,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"Invented and used in 1800's Europe, it became popular in Argentina. Unlike concertinas it is square, but alike its button action is parallel, typically it has several reeds per button.",,bandoneón,Wind instrument,https://www.wikidata.org/wiki/Q215032,https://musicbrainz.org/genre/267b14aa-3e3c-4615-803c-0255a81c8203
https://musicbrainz.org/instrument/c49f1425-946e-43d4-8890-41d226a1ec69,68fa2525-4c23-3386-bb81-e84994342e9a,,,,temple blocks,Percussion instrument,https://www.wikidata.org/wiki/Q604538,
https://musicbrainz.org/instrument/ae92e4be-1e62-40d8-85a8-2e56290a95fa,01ba5777-02dd-347d-94a1-73e3db00215d,,"Used in turntablism, vinyl records are not simply played on it, instead DJ's perform creating sound.",,turntable,Other instrument,https://www.wikidata.org/wiki/Q16973802,https://musicbrainz.org/genre/89255676-1f14-4dd8-bbad-fca839d6aff4
https://musicbrainz.org/instrument/ae92e4be-1e62-40d8-85a8-2e56290a95fa,,,,,,,,https://musicbrainz.org/genre/52faa157-6bad-4d86-a0ab-d4dec7d2513c
https://musicbrainz.org/instrument/ae92e4be-1e62-40d8-85a8-2e56290a95fa,,,,,,,,https://musicbrainz.org/genre/cfe47781-460e-498a-92f5-399d68076727
https://musicbrainz.org/instrument/fe2e16fc-81b7-44e7-a96a-c3afac308a04,876464a8-e74f-3f40-9bd3-637d2b1743ae,,,,valve trombone,Wind instrument,https://www.wikidata.org/wiki/Q3444092,
https://musicbrainz.org/instrument/4c1916f0-4643-45ce-afaf-c9c5dabbb4f7,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,* wheel* bowed psaltery/zither* bowed lyre* bowed lute** spike-fiddle,bowed string instruments,String instrument,https://www.wikidata.org/wiki/Q192096,
https://musicbrainz.org/instrument/fb6f5426-b6ec-4ffa-9bb1-d9fdf9b453ad,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,sampler,Electronic instrument,https://www.wikidata.org/wiki/Q320002,https://musicbrainz.org/genre/52faa157-6bad-4d86-a0ab-d4dec7d2513c
https://musicbrainz.org/instrument/fb6f5426-b6ec-4ffa-9bb1-d9fdf9b453ad,,,,,,,,https://musicbrainz.org/genre/95c57cd7-7fb8-4405-ade1-775c2d27e54e
https://musicbrainz.org/instrument/0a06dd9a-92d6-4891-a699-2b116a3d3f37,01ba5777-02dd-347d-94a1-73e3db00215d,,"Other instruments. If you can't find an instrument, please <a href=""/doc/How_to_Add_Instruments"">request it</a>.",,other instruments,Other instrument,,
https://musicbrainz.org/instrument/51b6b587-43bb-4944-8b98-7fb04404b28a,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,ondes Martenot,Electronic instrument,https://www.wikidata.org/wiki/Q862501,https://musicbrainz.org/genre/89255676-1f14-4dd8-bbad-fca839d6aff4
https://musicbrainz.org/instrument/218218d4-50fe-431d-bbca-55f4158beae0,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"Fipple or duct flutes have a mouthpiece that is breathed into, but no reeds.",,fipple flute,Wind instrument,https://www.wikidata.org/wiki/Q478634,
https://musicbrainz.org/instrument/e599d391-7a7c-491d-9843-2cdd140b23d4,68fa2525-4c23-3386-bb81-e84994342e9a,,,,crotales,Percussion instrument,https://www.wikidata.org/wiki/Q1141589,
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,,guitar,String instrument,https://www.wikidata.org/wiki/Q6607,https://musicbrainz.org/genre/26af3760-750a-4b5e-a699-78c87697585a
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/b7ef058e-6d83-4ca4-8123-9724bff4648b
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/fe12b346-a10e-450f-bf81-fa20894b5ea2
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/2f7f569a-9348-4384-8508-2d0ac7d6a778
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/fb07b1e3-411d-4146-a0d6-3479c0e7557b
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/8164d906-055d-4ca8-9ab2-14204b301cc3
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/445dc48f-5233-4b4f-987f-867ff9ade836
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/51cb9f91-e6a2-41bf-891f-e78e3f1e52ab
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/055a6e4d-d929-42ac-ba7a-9d063b254ea5
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/d4df54b5-67b4-4fb7-8f73-79e71717a501
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/a715278f-1580-409f-8078-4ffbc800e08b
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/8df1241b-2ba1-40b8-bb8f-2dc15ce6dc1e
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/cc28f5aa-5e19-487c-88e1-e56b022f1fdd
https://musicbrainz.org/instrument/63021302-86cd-4aee-80df-2270d54f4978,,,,,,,,https://musicbrainz.org/genre/62f88295-0605-4ce8-958b-2e0063ece47e
