genre_id,name,disambiguation,relations_wiki
https://musicbrainz.org/genre/fd7b5582-e69c-40ad-90b1-d31db33be612,dark jazz,,http://www.wikidata.org/entity/Q31837446
https://musicbrainz.org/genre/e7471575-4d36-462e-8649-b1c9facdddca,dark plugg,,http://www.wikidata.org/entity/Q116679787
https://musicbrainz.org/genre/9e70bec0-18b3-4bcd-b96c-1a607661f3b8,dark psytrance,,http://www.wikidata.org/entity/Q2452152
https://musicbrainz.org/genre/c4a72fcd-e291-43c8-a546-9ce1764ff31b,dark wave,,http://www.wikidata.org/entity/Q3840596
https://musicbrainz.org/genre/74e08062-3737-4744-9177-873d8c1eb6ac,darkcore,,http://www.wikidata.org/entity/Q11693017
https://musicbrainz.org/genre/011feba0-d7a5-4441-bb28-5ce3b16aaa11,darkcore edm,,http://www.wikidata.org/entity/Q123543092
https://musicbrainz.org/genre/8a51f0fd-1c24-4938-8e6a-e70c6e95b629,darkstep,,http://www.wikidata.org/entity/Q1166321
https://musicbrainz.org/genre/c3632505-be72-487c-8430-f85bd6b3f7c9,darksynth,,http://www.wikidata.org/entity/Q60973191
https://musicbrainz.org/genre/3849ad8b-01d4-4a14-b427-7c72f75dcc88,data sonification,,http://www.wikidata.org/entity/Q112593459
https://musicbrainz.org/genre/db15812c-4206-40c7-9a5b-5e6216356cbe,death 'n' roll,,http://www.wikidata.org/entity/Q1181308
https://musicbrainz.org/genre/1ff6cfb5-ff2b-415f-86b8-22951db5f72a,death industrial,,http://www.wikidata.org/entity/Q3487358
https://musicbrainz.org/genre/eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal,,http://www.wikidata.org/entity/Q483251
https://musicbrainz.org/genre/2bd1ff1a-777d-4c5c-a1cb-92792adcf10c,death-doom metal,,http://www.wikidata.org/entity/Q2089511
https://musicbrainz.org/genre/3cc5d085-84ce-4e62-8cd0-392163a34cb1,deathchant hardcore,,http://www.wikidata.org/entity/Q122839839
https://musicbrainz.org/genre/d39cbc30-7dc6-4194-8f99-6d35dd602451,deathcore,,http://www.wikidata.org/entity/Q475221
https://musicbrainz.org/genre/619c5945-6484-4a68-96e9-a48d4a4e1f73,deathgrind,,http://www.wikidata.org/entity/Q888612
https://musicbrainz.org/genre/d5e21e4f-f6fe-464d-b269-14cf670a6949,deathrock,,http://www.wikidata.org/entity/Q1164252
https://musicbrainz.org/genre/bd728f00-d740-463c-a420-4f05917beb79,deathstep,,http://www.wikidata.org/entity/Q106528420
https://musicbrainz.org/genre/997e11a2-e5be-4e96-8bf4-7008d9fa155a,dechovka,,http://www.wikidata.org/entity/Q127270988
https://musicbrainz.org/genre/5a291744-e683-49bb-883e-bf978f235b6b,deconstructed club,,http://www.wikidata.org/entity/Q96376113
https://musicbrainz.org/genre/138b033d-4c43-47a5-8d8f-7e9b8fa1c235,deep funk,,http://www.wikidata.org/entity/Q1182371
https://musicbrainz.org/genre/7fa479e7-3d35-40d1-96f7-b619a5ca9d9f,deep house,,http://www.wikidata.org/entity/Q874038
https://musicbrainz.org/genre/9d180bd4-f0a8-4062-b306-196b6c4539e1,deep soul,,http://www.wikidata.org/entity/Q96376126
https://musicbrainz.org/genre/82c2ef18-d28a-48fa-992e-793328bcc117,deep tech,,http://www.wikidata.org/entity/Q112829330
https://musicbrainz.org/genre/6d9ae1bf-be62-4cf4-aa70-f6f831eea80f,deep techno,,http://www.wikidata.org/entity/Q106521662
https://musicbrainz.org/genre/b0702eb4-2951-4e1f-bbcd-dd9b0ec63c7c,delta blues,,http://www.wikidata.org/entity/Q1127539
https://musicbrainz.org/genre/3c63b017-05b2-4a64-a724-1ef50119e1ac,dembow,,http://www.wikidata.org/entity/Q16491869
https://musicbrainz.org/genre/7a13c4bb-5385-47ee-ba7f-d93755f511a3,demostyle,,http://www.wikidata.org/entity/Q125799361
https://musicbrainz.org/genre/69059728-4972-43d8-86d2-e0c7f081f9af,dennery segment,,http://www.wikidata.org/entity/Q108297227
https://musicbrainz.org/genre/36f9bf8f-716a-4297-9bae-380b0a17b0f4,denpa,,http://www.wikidata.org/entity/Q11660484
https://musicbrainz.org/genre/8b6f2489-4f8a-4bff-80d6-9f39ef672493,depressive black metal,,http://www.wikidata.org/entity/Q28949059
https://musicbrainz.org/genre/396d532a-19e2-47da-9f05-f98ff961407d,descarga,,http://www.wikidata.org/entity/Q28219760
https://musicbrainz.org/genre/47394ce1-1a4d-45d2-8ee2-9b6340bb124a,desert blues,,http://www.wikidata.org/entity/Q7800608
https://musicbrainz.org/genre/bc1b8c46-5a69-4262-b909-c376f5de491a,desert rock,,http://www.wikidata.org/entity/
https://musicbrainz.org/genre/88b01b1f-9151-4a1b-a9f7-608accdeaf20,detroit techno,,http://www.wikidata.org/entity/Q526463
https://musicbrainz.org/genre/94eed6a9-901c-4de7-bd7c-e02dee690330,detroit trap,,http://www.wikidata.org/entity/Q106839650
https://musicbrainz.org/genre/fbfcef2e-15c6-4961-8e18-f9bf3dbf0e80,dhaanto,,http://www.wikidata.org/entity/Q16960459
https://musicbrainz.org/genre/0ab28994-f246-4519-b5c2-58c74ea2298d,dhol tasha,,http://www.wikidata.org/entity/Q125754839
https://musicbrainz.org/genre/10bcaf1c-cd46-46be-b8f8-ffd321a117fb,dhrupad,,http://www.wikidata.org/entity/Q59158
https://musicbrainz.org/genre/b48ff5e2-b1da-4938-ad94-8411171d5170,digicore,,http://www.wikidata.org/entity/Q107515261
https://musicbrainz.org/genre/bcdbf8df-f5b0-4f30-b01e-5d2ad5ac48e8,digital cumbia,,http://www.wikidata.org/entity/Q1143744
https://musicbrainz.org/genre/c1e6e9ef-0ca6-4bf0-a0ad-a45dcacf6c5f,digital fusion,,http://www.wikidata.org/entity/Q115063474
https://musicbrainz.org/genre/6d12e828-40a5-4ebc-a5b0-aa5506e2efd0,digital hardcore,,http://www.wikidata.org/entity/Q56580
https://musicbrainz.org/genre/7d02c0fc-62e2-4af6-a871-b5059b74ea3f,dimotiko,,http://www.wikidata.org/entity/Q15931253
https://musicbrainz.org/genre/4f9a1d5e-ee21-474a-b9a2-720ace91a641,dirty south,,http://www.wikidata.org/entity/Q8560269
https://musicbrainz.org/genre/a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,disco,,http://www.wikidata.org/entity/Q58339
https://musicbrainz.org/genre/303b85e8-1b07-4b39-9af8-a87fb984eb30,disco polo,,http://www.wikidata.org/entity/Q1185390
https://musicbrainz.org/genre/1a481e21-a8dc-4e5f-a797-6279ef8343bc,dissonant black metal,,http://www.wikidata.org/entity/Q126954549
https://musicbrainz.org/genre/f7afad41-4673-4741-a0d0-b124d1e38b0a,dissonant death metal,,http://www.wikidata.org/entity/Q112144256
https://musicbrainz.org/genre/a6e22eba-5f6f-4042-befa-a6c881eec0e2,diva house,,http://www.wikidata.org/entity/Q3032212
https://musicbrainz.org/genre/191d4d41-5861-49f7-a689-87cbc3ce96ed,divertissement,,http://www.wikidata.org/entity/Q1230604
https://musicbrainz.org/genre/a5a946eb-e068-42d5-bf17-cb73bfc6c192,dixieland,,http://www.wikidata.org/entity/Q906647
https://musicbrainz.org/genre/be4e89d1-63ce-45cb-816d-59fc1407405d,djanba,,http://www.wikidata.org/entity/Q108297231
https://musicbrainz.org/genre/2c63c5f4-280d-466c-bcd1-7905a4795d5b,djent,,http://www.wikidata.org/entity/Q2532560
https://musicbrainz.org/genre/e9c29df4-23f1-4d0b-ab11-24bcc90744f1,dobrado,,http://www.wikidata.org/entity/Q86729224
https://musicbrainz.org/genre/2a66dc44-b53e-4b54-a09e-0b4a7dd62ed0,doina,,http://www.wikidata.org/entity/Q2138543
https://musicbrainz.org/genre/d12980f5-25d5-42f0-b801-c6255d9b1d62,dongjing,,http://www.wikidata.org/entity/Q5295946
https://musicbrainz.org/genre/7c42bdd8-e8c6-42d4-930b-02f04abc9f8a,donk,,http://www.wikidata.org/entity/Q106522190
https://musicbrainz.org/genre/0c516b77-4590-4db7-93ba-9c2fa6f2a737,donosti sound,,http://www.wikidata.org/entity/Q8770312
https://musicbrainz.org/genre/1696f12e-9f01-4309-be9d-116e31ac65b7,doo-wop,,http://www.wikidata.org/entity/Q546359
https://musicbrainz.org/genre/db815815-60fe-44a3-9859-2232df479dc9,doom metal,,http://www.wikidata.org/entity/Q186170
https://musicbrainz.org/genre/4bd9ad1b-ed76-4c68-a1ca-bf6025d675fb,doomcore,,http://www.wikidata.org/entity/Q1242484
https://musicbrainz.org/genre/f1437f4a-94b8-4828-9770-08e9421d5a7d,doomgaze,,http://www.wikidata.org/entity/
https://musicbrainz.org/genre/d9ca03bf-e5b8-47f2-a0b2-d9951ba34559,doskpop,,http://www.wikidata.org/entity/
https://musicbrainz.org/genre/cc38aba3-48ed-439a-83b9-f81a34a66598,downtempo,,http://www.wikidata.org/entity/Q251192
https://musicbrainz.org/genre/d2ad44ce-1a19-4a69-a5f1-d06f83eccb99,downtempo deathcore,,http://www.wikidata.org/entity/Q110121422
https://musicbrainz.org/genre/6242615b-5620-465b-b6fb-2e593e90cbad,dream pop,,http://www.wikidata.org/entity/Q592330
https://musicbrainz.org/genre/f32ff972-f3ea-41a4-80ae-650fe317abfc,dream trance,,http://www.wikidata.org/entity/Q1339027
https://musicbrainz.org/genre/8c8caf98-9744-4073-b4ad-9c226163f9e5,dreampunk,,http://www.wikidata.org/entity/Q106583068
https://musicbrainz.org/genre/5a401ed0-7024-40e5-981d-4aed335fe2f4,drift phonk,,http://www.wikidata.org/entity/Q112997482
https://musicbrainz.org/genre/1e5e18e5-4e70-4a73-942a-c6c79c1aefe2,drill,,http://www.wikidata.org/entity/Q15697534
https://musicbrainz.org/genre/6732427a-0d04-4a15-b9e5-b4b5b9532f8f,drill and bass,,http://www.wikidata.org/entity/Q1259016
https://musicbrainz.org/genre/75c5866f-0212-4c02-9650-de475dda157e,drone,,http://www.wikidata.org/entity/Q650316
https://musicbrainz.org/genre/9e5374b1-1f09-4c27-827a-d4e6aff4cc29,drone metal,,http://www.wikidata.org/entity/Q1433387
https://musicbrainz.org/genre/462f9321-6103-49c9-b6db-96219bce6f62,drum and bass,,http://www.wikidata.org/entity/Q188994
https://musicbrainz.org/genre/4dbca7ea-9bea-4c14-a819-cefa071127fc,drumfunk,,http://www.wikidata.org/entity/Q2121992
https://musicbrainz.org/genre/9e4c8b90-75d8-4dc9-a5a8-0d09285773dd,drumless hip hop,,http://www.wikidata.org/entity/Q109303336
https://musicbrainz.org/genre/e68b88da-3a15-4475-ba63-f571016f37b7,drumline,,http://www.wikidata.org/entity/Q952404
https://musicbrainz.org/genre/685717fe-3d0d-4d99-a4bf-1b9d89112de2,drumstep,,http://www.wikidata.org/entity/Q24876318
https://musicbrainz.org/genre/c72a5d45-75a8-4b35-9f48-67e49eb4b5e5,dub,,http://www.wikidata.org/entity/Q212688
https://musicbrainz.org/genre/df15ab0b-603c-47da-ae11-e861eebaa255,dub poetry,,http://www.wikidata.org/entity/Q1113204
https://musicbrainz.org/genre/16aab171-3dce-454e-bb96-2636f15813fc,dub techno,,http://www.wikidata.org/entity/Q1262781
https://musicbrainz.org/genre/1b50083b-1afa-4778-82c8-548b309af783,dubstep,,http://www.wikidata.org/entity/Q20474
https://musicbrainz.org/genre/1954b2c1-2a6c-4d3c-8256-ae0343c1b7ba,dubstyle,,http://www.wikidata.org/entity/Q2428625
https://musicbrainz.org/genre/49f3843a-2a29-4f37-9053-3cc5a3e545b7,dubwise,,http://www.wikidata.org/entity/Q10268931
https://musicbrainz.org/genre/19f910d1-3e50-42c1-8bbd-37f7bf0234ad,duma,,http://www.wikidata.org/entity/Q2583965
https://musicbrainz.org/genre/0bc15cf0-7c55-45ea-a6fb-930a33e2bbcf,dunedin sound,,http://www.wikidata.org/entity/Q267287
https://musicbrainz.org/genre/350fa197-1f7f-47f6-a445-9ebad5eddb9b,dungeon rap,,http://www.wikidata.org/entity/Q119889473
https://musicbrainz.org/genre/f7156de7-0602-4f5c-ac72-284119e85dad,dungeon sound,,http://www.wikidata.org/entity/Q109335331
https://musicbrainz.org/genre/c89a76aa-2149-499e-946b-8299aa2f4ab3,dungeon synth,,http://www.wikidata.org/entity/Q48971892
https://musicbrainz.org/genre/5348f256-ada2-4177-b16d-b0e07e96786f,duranguense,,http://www.wikidata.org/entity/Q907799
https://musicbrainz.org/genre/7201af41-f0f5-4b21-b09b-d0bf86e7b3e6,dutch house,,http://www.wikidata.org/entity/Q1228230
https://musicbrainz.org/genre/a66b92bb-79dc-48ba-b9c8-bd501b984e2b,eai,,http://www.wikidata.org/entity/Q3587612
https://musicbrainz.org/genre/1bafab01-c092-47bc-84ee-a6b503b3cb86,east coast hip hop,,http://www.wikidata.org/entity/Q876171
https://musicbrainz.org/genre/ca06817d-8622-4120-b49d-96921c8bb767,easy listening,,http://www.wikidata.org/entity/Q848399
https://musicbrainz.org/genre/a437d67e-493d-4933-85b7-1c3e0c170d96,easycore,,http://www.wikidata.org/entity/Q3046632
https://musicbrainz.org/genre/f3818817-6235-48d5-82f7-b223eb0261d9,ebm,,http://www.wikidata.org/entity/Q372103
https://musicbrainz.org/genre/d280078d-079a-4cf4-94a2-8ca78b33a812,eccojams,,http://www.wikidata.org/entity/Q124170473
https://musicbrainz.org/genre/3976e9ba-16d0-461d-b732-99408a0374ba,edm,,http://www.wikidata.org/entity/Q851213
https://musicbrainz.org/genre/8164d906-055d-4ca8-9ab2-14204b301cc3,electric blues,,http://www.wikidata.org/entity/Q640097
https://musicbrainz.org/genre/567040ee-90a1-4da9-9697-f49e31603898,electric texas blues,,http://www.wikidata.org/entity/Q98528142
https://musicbrainz.org/genre/60f00d05-df4d-496e-8f5a-c45c03a56ad4,electro,,http://www.wikidata.org/entity/Q217597
https://musicbrainz.org/genre/05247982-e44f-4c58-96f8-a5453be69f5f,electro house,,http://www.wikidata.org/entity/Q627906
https://musicbrainz.org/genre/904c0b6b-8008-4feb-9410-4ed61c7ce07a,electro latino,,http://www.wikidata.org/entity/Q19358266
https://musicbrainz.org/genre/9b1af4d0-2196-43d4-bbca-845a2e02d962,electro swing,,http://www.wikidata.org/entity/Q602561
https://musicbrainz.org/genre/f6cd97fb-7c7c-483e-9f98-e5c0abe1b1b2,electro-disco,,http://www.wikidata.org/entity/Q98528149
https://musicbrainz.org/genre/4f476710-cd29-400f-98fe-7782e1f00e06,electro-funk,,http://www.wikidata.org/entity/Q1325963
https://musicbrainz.org/genre/6e2e809f-8c54-4e0f-aca0-0642771ab3cf,electro-industrial,,http://www.wikidata.org/entity/Q1403744
https://musicbrainz.org/genre/463066ef-ac54-4dae-9c83-73824c2c8432,electroacoustic,,http://www.wikidata.org/entity/Q1326777
https://musicbrainz.org/genre/cae57e98-c939-4b0e-ae49-8e0cb1bdc91d,electroclash,,http://www.wikidata.org/entity/Q861823
https://musicbrainz.org/genre/89255676-1f14-4dd8-bbad-fca839d6aff4,electronic,,http://www.wikidata.org/entity/Q9778
https://musicbrainz.org/genre/c4a69842-f891-4569-9506-1882aa5db433,electronic rock,,http://www.wikidata.org/entity/Q325504
https://musicbrainz.org/genre/53a3cea3-17af-4421-a07a-5824b540aeb5,electronica,,http://www.wikidata.org/entity/Q817138
https://musicbrainz.org/genre/f9720c77-3574-4fe8-823b-c290b117222e,electronicore,,http://www.wikidata.org/entity/Q2084353
https://musicbrainz.org/genre/3f3388b4-e36a-4bf8-a0be-66b10d92aaa4,electropop,,http://www.wikidata.org/entity/Q188450
https://musicbrainz.org/genre/c187da0e-48a0-4de5-b759-4ca2a1503008,electropunk,,http://www.wikidata.org/entity/Q476983
https://musicbrainz.org/genre/b4d22964-4640-474e-a86a-0bdac986ca87,electrotango,,http://www.wikidata.org/entity/Q362515
https://musicbrainz.org/genre/d618d975-3a37-4f13-9568-a6212c033844,eleki,,http://www.wikidata.org/entity/Q108297234
https://musicbrainz.org/genre/e5145fb2-e796-462d-bd53-fff2feedc996,eletrofunk,,http://www.wikidata.org/entity/Q110101956
https://musicbrainz.org/genre/4292ce34-3fe5-4ad5-b229-48f8185a3267,embolada,,http://www.wikidata.org/entity/Q1335045
https://musicbrainz.org/genre/ef0c2769-9c8f-49fc-b66e-27b8242b004a,emo,,http://www.wikidata.org/entity/Q10926
https://musicbrainz.org/genre/17466ce1-b750-4f75-9341-c68b16531ba3,emo pop,,http://www.wikidata.org/entity/Q3724735
https://musicbrainz.org/genre/f52f5fc5-3b75-4757-9d1f-4cabe6808856,emo rap,,http://www.wikidata.org/entity/Q42377959
https://musicbrainz.org/genre/1d6489a9-5837-43c9-8155-94a126e8a951,emocore,,http://www.wikidata.org/entity/Q3724778
https://musicbrainz.org/genre/6cf9c00f-f046-4b7a-8ffe-2932bb6cb064,emoviolence,,http://www.wikidata.org/entity/Q9253748
https://musicbrainz.org/genre/b73d4a65-091e-4f08-8422-93f1b90f95d7,enka,,http://www.wikidata.org/entity/Q873478
https://musicbrainz.org/genre/52a8ce12-2dcf-4317-b8c8-c9d66895f630,epic collage,,http://www.wikidata.org/entity/Q108297235
https://musicbrainz.org/genre/83a47912-b919-41d7-ad00-acb0c9930998,epic doom metal,,http://www.wikidata.org/entity/Q5834708
https://musicbrainz.org/genre/b97edf00-f31c-4ae0-92dc-2cd6fa2c64c6,estrada,,http://www.wikidata.org/entity/Q2472420
https://musicbrainz.org/genre/348a3ac2-4cad-4c93-8b3d-ec595ba60f80,ethereal wave,,http://www.wikidata.org/entity/Q284543
https://musicbrainz.org/genre/cc5916e9-4832-453e-88a8-ae0a52434395,ethio-jazz,,http://www.wikidata.org/entity/Q3591962
https://musicbrainz.org/genre/be5b703a-2544-4df4-b5d9-1c5c3a8d8edb,euphoric hardstyle,,http://www.wikidata.org/entity/Q108297238
https://musicbrainz.org/genre/8f8cbcde-3948-4be5-8bf0-8073f13e4b60,euro house,,http://www.wikidata.org/entity/Q30917612
https://musicbrainz.org/genre/b8881630-243e-4c9b-b091-fc79ef3a16d3,euro-disco,,http://www.wikidata.org/entity/Q1374731
https://musicbrainz.org/genre/5549175d-c972-4038-b610-57e482c83608,euro-trance,,http://www.wikidata.org/entity/Q890887
https://musicbrainz.org/genre/8de96944-cabb-4864-893a-ed072d802046,eurobeat,,http://www.wikidata.org/entity/Q848852
https://musicbrainz.org/genre/e9a67960-9b49-4967-a1c9-c26360e9c612,eurodance,,http://www.wikidata.org/entity/Q216961
https://musicbrainz.org/genre/50e3ff0e-1abb-4577-9bf3-95d5c539ce2d,europop,,http://www.wikidata.org/entity/Q517415
https://musicbrainz.org/genre/0240853e-5752-4b9e-90a1-4bbb78339c84,euskal kantagintza berria,,http://www.wikidata.org/entity/Q12257561
https://musicbrainz.org/genre/1b757a82-3b28-4522-81d9-82d3d10b00c0,exotica,,http://www.wikidata.org/entity/Q916387
https://musicbrainz.org/genre/68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental,,http://www.wikidata.org/entity/Q1640319
https://musicbrainz.org/genre/2a28fbf5-52e2-436f-a048-b2be3b00d987,experimental big band,,http://www.wikidata.org/entity/Q98528203
https://musicbrainz.org/genre/3832a068-e169-40cb-9638-d0b04342f3a3,experimental electronic,,http://www.wikidata.org/entity/Q105763581
https://musicbrainz.org/genre/13a4ac4a-8291-4a03-ab7b-311dec6457de,experimental hip hop,,http://www.wikidata.org/entity/Q5421158
https://musicbrainz.org/genre/65c97e89-b42b-45c2-a70e-0eca1b8f0ff7,experimental rock,,http://www.wikidata.org/entity/Q1641839
https://musicbrainz.org/genre/2b82a2c3-9a7f-445e-91e8-84e43aabf469,expressionism,,http://www.wikidata.org/entity/Q613707
https://musicbrainz.org/genre/6d588e79-30b0-4f8c-9924-d4a951d60aef,extratone,,http://www.wikidata.org/entity/Q3062629
https://musicbrainz.org/genre/2fb0a213-28f9-4e67-bb02-3df6d396d2de,fado,,http://www.wikidata.org/entity/Q185676
https://musicbrainz.org/genre/0238b41f-aa88-4217-ab81-2f910b641abf,fado de coimbra,,http://www.wikidata.org/entity/Q5141514
https://musicbrainz.org/genre/0cadb328-cbbd-49f4-9906-192b0e05b37a,fairy tale,,http://www.wikidata.org/entity/Q111186785
https://musicbrainz.org/genre/3f734d4c-cad2-437c-91c8-2c1f966d8bcf,fakaseasea,,http://www.wikidata.org/entity/Q17048822
https://musicbrainz.org/genre/9a4c104b-c838-456a-bbfe-74750c4ce601,falak,,http://www.wikidata.org/entity/Q5431633
https://musicbrainz.org/genre/3890d16f-1bee-4856-be11-32a40debee17,famo,,http://www.wikidata.org/entity/Q5433431
https://musicbrainz.org/genre/fcceeb1c-afda-4089-9748-477849dc48ba,fandango,,http://www.wikidata.org/entity/Q1130969
https://musicbrainz.org/genre/5d0bed8c-e628-4b91-a544-0baf14dd15e8,fandango caiçara,,http://www.wikidata.org/entity/Q109369576
https://musicbrainz.org/genre/96544aeb-bb2a-4591-b4f6-85aeda327000,fantasia,,http://www.wikidata.org/entity/Q836571
https://musicbrainz.org/genre/f9a6a027-a5d8-4c39-90ad-6c418805afd8,fantezi,,http://www.wikidata.org/entity/Q6016474
https://musicbrainz.org/genre/429f3121-3a1f-462e-aa8d-3ac0f9b7691f,festejo,,http://www.wikidata.org/entity/Q5445668
https://musicbrainz.org/genre/3a50f3eb-f0fd-49e2-b51c-e79df3e025c1,festival progressive house,,http://www.wikidata.org/entity/Q106634944
https://musicbrainz.org/genre/aa8c93b7-2ac1-4776-8a11-92c257de53d8,festival trap,,http://www.wikidata.org/entity/Q111628716
https://musicbrainz.org/genre/60cbcb55-852b-4329-9392-30a697802b71,fidget house,,http://www.wikidata.org/entity/Q2365784
https://musicbrainz.org/genre/95eda19f-fb80-49af-a7e4-4e7c156768e2,field recording,,http://www.wikidata.org/entity/Q360982
https://musicbrainz.org/genre/49adfa62-f3d8-47ce-90af-5ef37b04508a,fife and drum,,http://www.wikidata.org/entity/Q4752840
https://musicbrainz.org/genre/260d4de7-5202-46e5-9af6-8ad8fc61b5b2,fife and drum blues,,http://www.wikidata.org/entity/Q5447390
https://musicbrainz.org/genre/39ed8ae3-fcf0-402d-999a-28e0c545f912,fijiri,,http://www.wikidata.org/entity/Q5448207
https://musicbrainz.org/genre/7678f757-523b-4b7f-aee8-5f393eb5c8ed,filin,,http://www.wikidata.org/entity/Q5393053
https://musicbrainz.org/genre/dd3de55e-e952-46e2-9b32-a9777de88884,filipino rondalla,,http://www.wikidata.org/entity/Q122034415
https://musicbrainz.org/genre/18a0d235-c8e0-4575-b0dc-e3bb0cc2ad2c,filk,,http://www.wikidata.org/entity/Q1414130
https://musicbrainz.org/genre/aa457e7c-614f-4396-b79a-cf94c7c970d2,filmi,,http://www.wikidata.org/entity/Q544440
https://musicbrainz.org/genre/5766201d-d707-4289-94b9-ff8a79fd7d61,finnish tango,,http://www.wikidata.org/entity/Q1762761
https://musicbrainz.org/genre/961c6dad-8cf0-47ab-bc09-ccd011f9ef28,flamenco,,http://www.wikidata.org/entity/Q9764
https://musicbrainz.org/genre/93ebcf80-bbe0-4e0d-ba0c-0591df462d91,flamenco jazz,,http://www.wikidata.org/entity/Q1426909
https://musicbrainz.org/genre/a74bf60f-2df6-46dc-b640-3ae22a3872f1,éntekhno,,http://www.wikidata.org/entity/Q53806314
https://musicbrainz.org/genre/ff3c81ef-f053-4e9f-918a-79acd13afdb2,étude,,http://www.wikidata.org/entity/Q207841
https://musicbrainz.org/genre/c0fc336d-506d-443d-b335-32d81f416466,flamenco pop,,http://www.wikidata.org/entity/Q108297241
https://musicbrainz.org/genre/0e4eae85-208b-4480-8b45-92df4bf446d8,flashcore,,http://www.wikidata.org/entity/Q108297242
https://musicbrainz.org/genre/7025a3b9-0f54-47dd-b310-f89cb7b7181e,flex dance music,,http://www.wikidata.org/entity/Q108297243
https://musicbrainz.org/genre/81c66c55-2790-4dfb-9954-d8b07477700e,florida breaks,,http://www.wikidata.org/entity/Q2396639
https://musicbrainz.org/genre/0c129160-a881-4313-8d15-335ce650d0da,fm synthesis,,http://www.wikidata.org/entity/Q106424145
https://musicbrainz.org/genre/a91eed3a-fdd0-494e-ade0-95ea4117f6eb,folk,,http://www.wikidata.org/entity/Q43343
https://musicbrainz.org/genre/f5b0242a-ede0-4929-9361-4eddeb0516b5,folk metal,,http://www.wikidata.org/entity/Q484179
https://musicbrainz.org/genre/abb2374f-30e5-4d3e-b417-2caf78ef1f6c,folk pop,,http://www.wikidata.org/entity/Q11700058
https://musicbrainz.org/genre/6cec5b4d-3c64-44a6-914d-3e833432f631,folk punk,,http://www.wikidata.org/entity/Q1425661
https://musicbrainz.org/genre/445dc48f-5233-4b4f-987f-867ff9ade836,folk rock,,http://www.wikidata.org/entity/Q186472
https://musicbrainz.org/genre/cb654931-fdca-456b-a645-138d7e90bc7c,folkhop,,http://www.wikidata.org/entity/Q17053024
https://musicbrainz.org/genre/ec5a14c7-7793-46dc-b858-470183eb63f7,folktronica,,http://www.wikidata.org/entity/Q1435509
https://musicbrainz.org/genre/89142acf-e3ec-45a5-82b2-053d51911dee,fon leb,,http://www.wikidata.org/entity/Q13018408
https://musicbrainz.org/genre/405b97cf-e1d9-48aa-97cd-53212730589c,footwork,,http://www.wikidata.org/entity/Q5466607
https://musicbrainz.org/genre/a5b58e91-7764-4aa5-9609-4ce61cd0ddfd,footwork jungle,,http://www.wikidata.org/entity/Q110967939
https://musicbrainz.org/genre/80a85e62-8500-4b02-a5e1-1741b66e8536,forest psytrance,,http://www.wikidata.org/entity/Q109714096
https://musicbrainz.org/genre/8b8567eb-b8b8-466f-962d-948942eef8c2,forró,,http://www.wikidata.org/entity/Q586110
https://musicbrainz.org/genre/1da53000-31ee-4b41-b41b-9f217932a322,forró de favela,,http://www.wikidata.org/entity/Q124637903
https://musicbrainz.org/genre/d6c5fa61-1ffe-4bd9-9be4-088e7654d54b,forró eletrônico,,http://www.wikidata.org/entity/Q10283582
https://musicbrainz.org/genre/4c704362-59fc-4078-8642-0760356913b7,forró universitário,,http://www.wikidata.org/entity/Q10283584
https://musicbrainz.org/genre/005eb40f-1f3d-4bd2-a2cd-0923b064a45d,frat rock,,http://www.wikidata.org/entity/Q3752342
https://musicbrainz.org/genre/8103927c-5f4b-4bbc-9d8c-7a1241d2bab8,freak folk,,http://www.wikidata.org/entity/Q2404568
https://musicbrainz.org/genre/1fb25dfa-0c71-4ecb-9ae8-560474d9413b,freakbeat,,http://www.wikidata.org/entity/Q2607836
https://musicbrainz.org/genre/1b92a7f2-3229-47ac-9b18-40c66775775e,free folk,,http://www.wikidata.org/entity/Q98528183
https://musicbrainz.org/genre/6a1ba2f9-1e5b-446f-9ffa-c0b0963aa08f,free improvisation,,http://www.wikidata.org/entity/Q592060
https://musicbrainz.org/genre/3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,,http://www.wikidata.org/entity/Q211781
https://musicbrainz.org/genre/3a9b4cb1-a189-437d-85fa-c55d9c59415d,free tekno,,http://www.wikidata.org/entity/Q1524033
https://musicbrainz.org/genre/0d7ed299-9a8b-4819-ba00-9a188a8f57e8,freeform hardcore,,http://www.wikidata.org/entity/Q2181965
https://musicbrainz.org/genre/c37edb66-6712-46e2-b5fd-c4d386cf844f,freestyle,,http://www.wikidata.org/entity/Q655514
https://musicbrainz.org/genre/bb55e7aa-ec06-4605-b867-ee66938713e1,french electro,,http://www.wikidata.org/entity/Q113493820
https://musicbrainz.org/genre/5acda04e-995d-4f79-9a66-5fe6a977ce15,french house,,http://www.wikidata.org/entity/Q1455292
https://musicbrainz.org/genre/f372ab9d-3ea6-4975-93d2-a91c421b29a7,frenchcore,,http://www.wikidata.org/entity/Q1455487
https://musicbrainz.org/genre/7a438d39-ae0a-4383-993d-4167132d37f7,frevo,,http://www.wikidata.org/entity/Q1455932
https://musicbrainz.org/genre/95398f48-c101-41f0-b134-c14ba928ac17,fugue,,http://www.wikidata.org/entity/Q181014
